text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
ry$),"Masekhet: 5330016, Page: 46, Side: b, Line: 11, Word: 1",N,,,,,head; top; chief,,,,רישא,r)$ r)$ noun sg. abs. or construct,noun,head; top; chief
"""bgwyM""","Masekhet: 5330016, Page: 46, Side: b, Line: 11, Word: 2",No data,,,,,,,,,בגוים,None,No data,
wsyp),"Masekhet: 5330016, Page: 46, Side: b, Line: 11, Word: 3",noun sg. emphatic,c,,,,end,"and, also",,,וסיפא,w_,noun sg. emphatic | conjunction,"end | and, also"
"""bkwtyM""","Masekhet: 5330016, Page: 46, Side: b, Line: 11, Word: 4",No data,,,,,,,,,בכותים,None,No data,
"""w(rbyN","Masekhet: 5330016, Page: 46, Side: b, Line: 21, Word: 0",No data,,,,,,,,,וערבין,None,No data,
l),"Masekhet: 5330016, Page: 46, Side: b, Line: 21, Word: 1",No data,,,,,,,,,לא,None,No data,
lbdq,"Masekhet: 5330016, Page: 46, Side: b, Line: 21, Word: 2",No data,,,,,,,,,לבדק,None,No data,
"hbyt""","Masekhet: 5330016, Page: 46, Side: b, Line: 21, Word: 3",No data,,,,,,,,,הבית,None,No data,
)ynwN,"Masekhet: 5330016, Page: 46, Side: b, Line: 21, Word: 4",R,,,,,they,,,,אינון,hynwn hynwn P01 C,R,they
mtnyt),"Masekhet: 5330016, Page: 46, Side: c, Line: 27, Word: 0",noun sg. emphatic,,,,,tannaitic tradition,,,,מתניתא,mtny,noun sg. emphatic,tannaitic tradition
btqlyN,"Masekhet: 5330016, Page: 46, Side: c, Line: 27, Word: 1",p02,noun pl. absolute,,,,"in, with",shekel,,,בתקלין,tql,preposition with pronominal suffix | noun pl. absolute,"in, with | shekel"
xdtyN,"Masekhet: 5330016, Page: 46, Side: c, Line: 27, Word: 2",A03,,,,,new,,,,חדתין,xdt,adjective plural absolute,new
)bl,"Masekhet: 5330016, Page: 46, Side: c, Line: 27, Word: 3",noun sg. abs. or construct,,,,,"mourning, grief",,,,אבל,)bl,noun sg. abs. or construct,"mourning, grief"
btqlyN,"Masekhet: 5330016, Page: 46, Side: c, Line: 27, Word: 4",p02,noun pl. absolute,,,,"in, with",shekel,,,בתקלין,tql,preposition with pronominal suffix | noun pl. absolute,"in, with | shekel"
(tyqyN,"Masekhet: 5330016, Page: 46, Side: c, Line: 27, Word: 5",A03,,,,,old,,,,עתיקין,(tyq,adjective plural absolute,old
l),"Masekhet: 5330016, Page: 46, Side: c, Line: 27, Word: 6",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
bd),"Masekhet: 5330016, Page: 46, Side: c, Line: 27, Word: 7",verb G,,,,,"to contrive, to invent",: it does not to refer to,to chatter,,בדא,bdy,verb peal,"to contrive, to invent | : it does not to refer to | to chatter"
(wd,"Masekhet: 5330016, Page: 46, Side: d, Line: 04, Word: 0",a01 C,,,,,still; again,,,,עוד,(wd,a01 (h)aphel,still; again
hw),"Masekhet: 5330016, Page: 46, Side: d, Line: 04, Word: 1",P01 C,,,,,he,,,,הוא,hw),preposition independent (h)aphel,he
ptr,"Masekhet: 5330016, Page: 46, Side: d, Line: 04, Word: 2",verb G,,,,,"to interpret,explain",,,,פתר,ptr,verb peal,"to interpret,explain"
lh,"Masekhet: 5330016, Page: 46, Side: d, Line: 04, Word: 3",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,
