text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
)t),"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 10",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתא,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
(wbd),"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 11",noun sg. emphatic,,,,,"act, deed",,,,עובדא,(wbd,noun sg. emphatic,"act, deed"
qwmy,"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 12",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before
r',"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 13",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ys),"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 14",PN Personal name,,,,,,,,,יסא,ys),proper name Personal name,
wb(),"Masekhet: 5330019, Page: 60, Side: a, Line: 52, Word: 15",verb G,c,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,ובעא,w_,verb peal | conjunction,"to seek, look for | to ask a question | to wish for something, want, request | to require"
my(bd,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 0",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,מיעבד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
kr',"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 1",p02,N,,,,like,chief; teacher,,,כר',rby#2 rby#2 noun sg. abs. or construct,preposition with pronominal suffix | noun,like | chief; teacher
ywxnN,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 2",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,
kd,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 3",c,,,,,when,,,,כד,kd,conjunction,when
$m(,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 4",verb G,,,,,to hear (w. d.o. or,) something,to listen,,שמע,$m(,verb peal,to hear (w. d.o. or | ) something | to listen
drb,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 5",p,PN Personal name,,,,,,,,דרב,rb,preposition | proper name Personal name,
wr',"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 6",N,c,,,,chief; teacher,"and, also",,,ור',w_,noun | conjunction,"chief; teacher | and, also"
xnynh,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 7",PN Personal name,,,,,,,,,חנינה,xnynh,proper name Personal name,
plygyN,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 9",verb G,,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",פליגין,plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
$r(,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 10",verb G,,,,,"to slip, stumble","to deviate, swerve",fig.: usages,,שרע,$r(,verb peal,"to slip, stumble | to deviate, swerve | fig.: usages"
mynh,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 11",p02 C,,,,,from,,,,מינה,mn,preposition with pronominal suffix (h)aphel,from
d)ytplgwN,"Masekhet: 5330019, Page: 60, Side: a, Line: 53, Word: 12",c,verb Gt,,,,to be divided,to be allotted,to be in doubt,,דאיתפלגון,plg,conjunction | verb ethpeel,to be divided | to be allotted | to be in doubt
)m',"Masekhet: 5330019, Page: 60, Side: a, Line: 55, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
r',"Masekhet: 5330019, Page: 60, Side: a, Line: 55, Word: 1",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
mn),"Masekhet: 5330019, Page: 60, Side: a, Line: 55, Word: 2",PN Personal name,,,,,,,,,מנא,mn),proper name Personal name,
qwmy,"Masekhet: 5330019, Page: 60, Side: a, Line: 55, Word: 3",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before
r',"Masekhet: 5330019, Page: 60, Side: a, Line: 55, Word: 4",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywdN,"Masekhet: 5330019, Page: 60, Side: a, Line: 55, Word: 5",PN Personal name,,,,,,,,,יודן,ywdN,proper name Personal name,
mh,"Masekhet: 5330019, Page: 60, Side: a, Line: 55, Word: 6",c,,,,,what,,,,מה,mh,conjunction,what
{)pkN}<)kph>,"Masekhet: 5330019, Page: 60, Side: a, Line: 55, Word: 7",verb G,,,,,"to take care of, be concerned with",w.,":  to urge, compel",,אכפה,)kp,verb peal,"to take care of, be concerned with | w. | :  to urge, compel"
lh,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 0",p01,,,,,,,,,לה,l_,preposition independent,
"""ptylh","Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 1",No data,,,,,,,,,פתילה,None,No data,
gby,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 2",No data,,,,,,,,,גבי,None,No data,
"bych""","Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 3",No data,,,,,,,,,ביצה,None,No data,
)m',"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 5",p01,,,,,,,,,ליה,l_,preposition independent,
mN,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 6",p01,,,,,from,,,,מן,mn,preposition independent,from
mh,"Masekhet: 5330019, Page: 60, Side: a, Line: 56, Word: 7",c,,,,,what,,,,מה,mh,conjunction,what
