text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
dpnt),"Masekhet: 5330017, Page: 51, Side: d, Line: 27, Word: 9",noun pl. emphatic,,,,,side-wall,,,,דפנתא,dpn,noun pl. emphatic,side-wall
qlylN,"Masekhet: 5330017, Page: 51, Side: d, Line: 27, Word: 10",A03 C,,,,,light; quick; few,,,,קלילן,qlyl,adjective plural absolute (h)aphel,light; quick; few
dy yy),"Masekhet: 5330017, Page: 51, Side: d, Line: 27, Word: 11",c,verb G,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,די ייא,hwy,conjunction | verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
qrwrh,"Masekhet: 5330017, Page: 51, Side: d, Line: 28, Word: 0",noun sg. emphatic,,,,,cooling,,,,קרורה,qrwr,noun sg. emphatic,cooling
(lyl,"Masekhet: 5330017, Page: 51, Side: d, Line: 28, Word: 1",verb G,,,,,to enter,w.,:  to have sexual relations with,"+ in years, days : to be advanced in age",עליל,(ll,verb peal,"to enter | w. | :  to have sexual relations with | + in years, days : to be advanced in age"
mh,"Masekhet: 5330017, Page: 51, Side: d, Line: 30, Word: 0",P01 C,,,,,what?,,,,מה,mh,preposition independent (h)aphel,what?
)t,"Masekhet: 5330017, Page: 51, Side: d, Line: 30, Word: 1",R,,,,,you (m.),,,,את,)t )t P01 C,R,you (m.)
(byd,"Masekhet: 5330017, Page: 51, Side: d, Line: 30, Word: 2",verb G,,,,,to make,"to do, perform, act in a certain manner","to designate, make into",idiomatic expressions:,עביד,(bd,verb peal,"to make | to do, perform, act in a certain manner | to designate, make into | idiomatic expressions:"
lyh,"Masekhet: 5330017, Page: 51, Side: d, Line: 30, Word: 3",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,
)m',"Masekhet: 5330017, Page: 51, Side: d, Line: 33, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
r',"Masekhet: 5330017, Page: 51, Side: d, Line: 33, Word: 1",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
myy$),"Masekhet: 5330017, Page: 51, Side: d, Line: 33, Word: 2",PN Personal name,,,,,,,,,מיישא,myy$),proper name Personal name,
wtmyh,"Masekhet: 5330017, Page: 51, Side: d, Line: 33, Word: 3",verb G,c,,,,"to wonder at, be amazed",to stand still in amazement,,,ותמיה,w_,verb peal | conjunction,"to wonder at, be amazed | to stand still in amazement"
)n),"Masekhet: 5330017, Page: 51, Side: d, Line: 34, Word: 0",P01 C,,,,,I,,,,אנא,)nh,preposition independent (h)aphel,I
hyK,"Masekhet: 5330017, Page: 51, Side: d, Line: 34, Word: 1",a01 C,,,,,how,,,,היך,hyk,a01 (h)aphel,how
rb,"Masekhet: 5330017, Page: 51, Side: d, Line: 34, Word: 2",noun sg. abs. or construct,,,,,chief; teacher,,,,רב,rb,noun sg. abs. or construct,chief; teacher
hw$(yh,"Masekhet: 5330017, Page: 51, Side: d, Line: 34, Word: 3",PN Personal name,,,,,,,,,הושעיה,hw$(yh,proper name Personal name,
crykh,"Masekhet: 5330017, Page: 51, Side: d, Line: 34, Word: 4",A01 C,,,,,poor; needy,,,,צריכה,cryk,adjective singular absolute or construct (h)aphel,poor; needy
lyh,"Masekhet: 5330017, Page: 51, Side: d, Line: 34, Word: 5",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,
wlmh,"Masekhet: 5330017, Page: 51, Side: d, Line: 34, Word: 6",c,c,,,,why?,"and, also",,,ולמה,w_,conjunction | conjunction,"why? | and, also"
