text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
brM,"Masekhet: 5330010, Page: 61, Side: a, Line: 04, Word: 2",c,,,,,"but, however",,,,ברם,brm,conjunction,"but, however"
hk),"Masekhet: 5330010, Page: 61, Side: a, Line: 05, Word: 0",a01 C,,,,,here,,,,הכא,hkh,a01 (h)aphel,here
<b$M>#01#,"Masekhet: 5330010, Page: 61, Side: a, Line: 05, Word: 1",noun sg. abs. or construct,p02,,,,name,"in, with",,,בשם,b_,noun sg. abs. or construct | preposition with pronominal suffix,"name | in, with"
grmyh,"Masekhet: 5330010, Page: 61, Side: a, Line: 05, Word: 2",noun sg. emphatic,,,,,bone; self,,,,גרמיה,grm,noun sg. emphatic,bone; self
)m',"Masekhet: 5330010, Page: 61, Side: a, Line: 05, Word: 3",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
r',"Masekhet: 5330010, Page: 61, Side: a, Line: 09, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
y)$yh,"Masekhet: 5330010, Page: 61, Side: a, Line: 09, Word: 1",PN Personal name,,,,,,,,,יאשיה,y)$yh,proper name Personal name,
myyty,"Masekhet: 5330010, Page: 61, Side: a, Line: 09, Word: 2",verb C,,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,מייתי,)ty,verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
"""nTy(wt""","Masekhet: 5330010, Page: 61, Side: a, Line: 09, Word: 3",No data,,,,,,,,,נטיעות,None,No data,
"""mxwC","Masekhet: 5330010, Page: 61, Side: a, Line: 10, Word: 0",No data,,,,,,,,,מחוץ,None,No data,
l)rC,"Masekhet: 5330010, Page: 61, Side: a, Line: 10, Word: 1",No data,,,,,,,,,לארץ,None,No data,
"bgw$yhN""","Masekhet: 5330010, Page: 61, Side: a, Line: 10, Word: 2",No data,,,,,,,,,בגושיהן,None,No data,
wncyb,"Masekhet: 5330010, Page: 61, Side: a, Line: 10, Word: 3",verb G,c,,,,to plant,to erect,to create a productive being,to assess (taxes),ונציב,w_,verb peal | conjunction,to plant | to erect | to create a productive being | to assess (taxes)
lwN,"Masekhet: 5330010, Page: 61, Side: a, Line: 10, Word: 4",p02,,,,,,,,,לון,l_,preposition with pronominal suffix,
