text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
mgyrth,"Masekhet: 5330028, Page: 43, Side: b, Line: 42, Word: 9",noun pl. emphatic,,,,,neighbor (f.),,,,מגירתה,mgyrh,noun pl. emphatic,neighbor (f.)
xTpyh,"Masekhet: 5330028, Page: 43, Side: b, Line: 42, Word: 10",verb G,,,,,to snatch away quickly,"fig. : to take away, snatch","to rush, do something in a hurry",to attract,חטפיה,xTp,verb peal,"to snatch away quickly | fig. : to take away, snatch | to rush, do something in a hurry | to attract"
mynh,"Masekhet: 5330028, Page: 43, Side: b, Line: 42, Word: 11",p02 C,,,,,from,,,,מינה,mn,preposition with pronominal suffix (h)aphel,from
wyhb,"Masekhet: 5330028, Page: 43, Side: b, Line: 42, Word: 12",c,verb G,,,,to give,to place,"to permit, allow","as coverb: to be on the point of doing something, give oneself over to",ויהב,yhb,conjunction | verb peal,"to give | to place | to permit, allow | as coverb: to be on the point of doing something, give oneself over to"
lh,"Masekhet: 5330028, Page: 43, Side: b, Line: 42, Word: 13",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,
"""nyyr","Masekhet: 5330028, Page: 43, Side: b, Line: 42, Word: 14",No data,,,,,,,,,נייר,None,No data,
"xlq""","Masekhet: 5330028, Page: 43, Side: b, Line: 42, Word: 15",No data,,,,,,,,,חלק,None,No data,
tplwgt),"Masekhet: 5330028, Page: 43, Side: b, Line: 51, Word: 0",noun sg. emphatic,,,,,"dispute, argument",,,,תפלוגתא,tplwgh,noun sg. emphatic,"dispute, argument"
dr',"Masekhet: 5330028, Page: 43, Side: b, Line: 51, Word: 1",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
wdrbN,"Masekhet: 5330028, Page: 43, Side: b, Line: 51, Word: 2",p,noun sg. emphatic,c,,,chief; teacher,"and, also",,,ודרבן,rb,preposition | noun sg. emphatic | conjunction,"chief; teacher | and, also"
$m(wN,"Masekhet: 5330028, Page: 43, Side: b, Line: 51, Word: 3",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
"""bN""","Masekhet: 5330028, Page: 43, Side: b, Line: 51, Word: 4",No data,,,,,,,,,בן,None,No data,
gmly)l,"Masekhet: 5330028, Page: 43, Side: b, Line: 51, Word: 5",PN Personal name,,,,,,,,,גמליאל,gmly)l,proper name Personal name,
d)ytplgwN,"Masekhet: 5330028, Page: 43, Side: b, Line: 51, Word: 6",c,verb Gt,,,,to be divided,to be allotted,to be in doubt,,דאיתפלגון,plg,conjunction | verb ethpeel,to be divided | to be allotted | to be in doubt
kmh,"Masekhet: 5330028, Page: 43, Side: b, Line: 56, Word: 0",c,,,,,just as,,,,כמה,kmh,conjunction,just as
d)yt,"Masekhet: 5330028, Page: 43, Side: b, Line: 56, Word: 1",verb G,c,,,,,,,,דאית,d_ d_ c,verb peal | conjunction,
lkwN,"Masekhet: 5330028, Page: 43, Side: b, Line: 56, Word: 2",p02 C,,,,,,,,,לכון,l_,preposition with pronominal suffix (h)aphel,
"""hmby)","Masekhet: 5330028, Page: 43, Side: b, Line: 56, Word: 3",No data,,,,,,,,,המביא,None,No data,
"gT""...","Masekhet: 5330028, Page: 43, Side: b, Line: 56, Word: 4",No data,,,,,,,,,גט,None,No data,
)P,"Masekhet: 5330028, Page: 43, Side: b, Line: 57, Word: 0",c,,,,,"also, even",,,,אף,)wp )wp c,conjunction,"also, even"
)n),"Masekhet: 5330028, Page: 43, Side: b, Line: 57, Word: 1",P01 C,,,,,I,,,,אנא,)nh,preposition independent (h)aphel,I
)yt,"Masekhet: 5330028, Page: 43, Side: b, Line: 57, Word: 2",verb G,,,,,,,,,אית,)yt,verb peal,
ly,"Masekhet: 5330028, Page: 43, Side: b, Line: 57, Word: 3",p02 C,,,,,,,,,לי,l_,preposition with pronominal suffix (h)aphel,
"""hmby)","Masekhet: 5330028, Page: 43, Side: b, Line: 57, Word: 4",No data,,,,,,,,,המביא,None,No data,
mmdynh,"Masekhet: 5330028, Page: 43, Side: b, Line: 57, Word: 5",No data,,,,,,,,,ממדינה,None,No data,
"lmdynh""...","Masekhet: 5330028, Page: 43, Side: b, Line: 57, Word: 6",No data,,,,,,,,,למדינה,None,No data,
