text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
m)mw,"Masekhet: 5330024, Page: 02, Side: c, Line: 29, Word: 2",No data,,,,,,,,,מאמו,None,No data,
)nwst,"Masekhet: 5330024, Page: 02, Side: c, Line: 29, Word: 3",No data,,,,,,,,,אנוסת,None,No data,
)byw,"Masekhet: 5330024, Page: 02, Side: c, Line: 29, Word: 4",No data,,,,,,,,,אביו,None,No data,
n$w)h,"Masekhet: 5330024, Page: 02, Side: c, Line: 29, Word: 5",No data,,,,,,,,,נשואה,None,No data,
l)xyw,"Masekhet: 5330024, Page: 02, Side: c, Line: 29, Word: 6",No data,,,,,,,,,לאחיו,None,No data,
m)byw,"Masekhet: 5330024, Page: 02, Side: c, Line: 29, Word: 7",No data,,,,,,,,,מאביו,None,No data,
ycxq,"Masekhet: 5330024, Page: 02, Side: c, Line: 29, Word: 8",No data,,,,,,,,,יצחק,None,No data,
br,"Masekhet: 5330024, Page: 02, Side: c, Line: 29, Word: 9",No data,,,,,,,,,בר,None,No data,
)ysTyyh,"Masekhet: 5330024, Page: 02, Side: c, Line: 29, Word: 10",No data,,,,,,,,,איסטייה,None,No data,
")m'""","Masekhet: 5330024, Page: 02, Side: c, Line: 29, Word: 11",No data,,,,,,,,,אמ',None,No data,
r',"Masekhet: 5330024, Page: 02, Side: c, Line: 30, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
$m(wN,"Masekhet: 5330024, Page: 02, Side: c, Line: 30, Word: 1",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
"""bN""","Masekhet: 5330024, Page: 02, Side: c, Line: 30, Word: 2",No data,,,,,,,,,בן,None,No data,
lqy$,"Masekhet: 5330024, Page: 02, Side: c, Line: 30, Word: 3",PN Personal name,,,,,,,,,לקיש,lqy$,proper name Personal name,
b(y,"Masekhet: 5330024, Page: 02, Side: c, Line: 30, Word: 4",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
nytny,"Masekhet: 5330024, Page: 02, Side: c, Line: 30, Word: 5",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,ניתני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""$$","Masekhet: 5330024, Page: 02, Side: c, Line: 30, Word: 6",No data,,,,,,,,,שש,None,No data,
($rh,"Masekhet: 5330024, Page: 02, Side: c, Line: 30, Word: 7",No data,,,,,,,,,עשרה,None,No data,
n$yM,"Masekhet: 5330024, Page: 02, Side: c, Line: 30, Word: 8",No data,,,,,,,,,נשים,None,No data,
xlych,"Masekhet: 5330024, Page: 02, Side: c, Line: 30, Word: 9",No data,,,,,,,,,חליצה,None,No data,
pwTrt,"Masekhet: 5330024, Page: 02, Side: c, Line: 30, Word: 10",No data,,,,,,,,,פוטרת,None,No data,
"crth""","Masekhet: 5330024, Page: 02, Side: c, Line: 30, Word: 11",No data,,,,,,,,,צרתה,None,No data,
)m',"Masekhet: 5330024, Page: 02, Side: c, Line: 30, Word: 12",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
r',"Masekhet: 5330024, Page: 02, Side: c, Line: 30, Word: 13",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
y(qb,"Masekhet: 5330024, Page: 02, Side: c, Line: 31, Word: 0",PN Personal name,,,,,,,,,יעקב,y(qb,proper name Personal name,
drwmyy),"Masekhet: 5330024, Page: 02, Side: c, Line: 31, Word: 1",A02 C,,,,,southerner,,,,דרומייא,drwmyy,adjective singular determined (h)aphel,southerner
qwmy,"Masekhet: 5330024, Page: 02, Side: c, Line: 31, Word: 2",p01 C,,,,,before,,,,קומי,qwmy,preposition independent (h)aphel,before
r',"Masekhet: 5330024, Page: 02, Side: c, Line: 31, Word: 3",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywsy,"Masekhet: 5330024, Page: 02, Side: c, Line: 31, Word: 4",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,
wlmh,"Masekhet: 5330024, Page: 02, Side: c, Line: 31, Word: 5",c,c,,,,why?,"and, also",,,ולמה,w_,conjunction | conjunction,"why? | and, also"
l),"Masekhet: 5330024, Page: 02, Side: c, Line: 31, Word: 6",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
tnynth,"Masekhet: 5330024, Page: 02, Side: c, Line: 31, Word: 7",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנינתה,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
bgyN,"Masekhet: 5330024, Page: 02, Side: c, Line: 31, Word: 8",p01 C,,,,,because of,,,,בגין,bgyn,preposition independent (h)aphel,because of
r',"Masekhet: 5330024, Page: 02, Side: c, Line: 31, Word: 9",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
(qybh,"Masekhet: 5330024, Page: 02, Side: c, Line: 31, Word: 10",PN Personal name,,,,,,,,,עקיבה,(qybh,proper name Personal name,
d)mr,"Masekhet: 5330024, Page: 02, Side: c, Line: 31, Word: 11",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמר,d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:
r',"Masekhet: 5330024, Page: 02, Side: c, Line: 31, Word: 12",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
(qybh,"Masekhet: 5330024, Page: 02, Side: c, Line: 31, Word: 13",PN Personal name,,,,,,,,,עקיבה,(qybh,proper name Personal name,
"""y$","Masekhet: 5330024, Page: 02, Side: c, Line: 32, Word: 0",No data,,,,,,,,,יש,None,No data,
mmzr,"Masekhet: 5330024, Page: 02, Side: c, Line: 32, Word: 1",No data,,,,,,,,,ממזר,None,No data,
"bxlwch""","Masekhet: 5330024, Page: 02, Side: c, Line: 32, Word: 2",No data,,,,,,,,,בחלוצה,None,No data,
nytnynh,"Masekhet: 5330024, Page: 02, Side: c, Line: 32, Word: 3",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,ניתנינה,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
(l,"Masekhet: 5330024, Page: 02, Side: c, Line: 32, Word: 4",p01 C,,,,,upon; against; to,,,,על,(l,preposition independent (h)aphel,upon; against; to
drbnN,"Masekhet: 5330024, Page: 02, Side: c, Line: 32, Word: 5",p,noun pl. emphatic,,,,chief; teacher,,,,דרבנן,rb,preposition | noun pl. emphatic,chief; teacher
l),"Masekhet: 5330024, Page: 02, Side: c, Line: 32, Word: 6",a01 C,,,,,"no, not",,,,לא,l),a01 (h)aphel,"no, not"
)tynN,"Masekhet: 5330024, Page: 02, Side: c, Line: 32, Word: 7",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתינן,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
mytny,"Masekhet: 5330024, Page: 02, Side: c, Line: 32, Word: 8",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,מיתני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
)l),"Masekhet: 5330024, Page: 02, Side: c, Line: 32, Word: 9",c,,,,,but rather,,,,אלא,)l),conjunction,but rather
