text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
hbyt,"Masekhet: 5330014, Page: 27, Side: c, Line: 33, Word: 2",No data,,,,,,,,,הבית,None,No data,
"blbd""","Masekhet: 5330014, Page: 27, Side: c, Line: 33, Word: 3",No data,,,,,,,,,בלבד,None,No data,
wy)wt,"Masekhet: 5330014, Page: 27, Side: c, Line: 62, Word: 0",c,a01 C,,,,"and, also","well, properly",,,ויאות,y)wt,conjunction | a01 (h)aphel,"and, also | well, properly"
""")ylw","Masekhet: 5330014, Page: 27, Side: c, Line: 62, Word: 1",No data,,,,,,,,,אילו,None,No data,
xTyM,"Masekhet: 5330014, Page: 27, Side: c, Line: 62, Word: 2",No data,,,,,,,,,חטים,None,No data,
qwrTbnywt,"Masekhet: 5330014, Page: 27, Side: c, Line: 62, Word: 3",No data,,,,,,,,,קורטבניות,None,No data,
"bmdbr""","Masekhet: 5330014, Page: 27, Side: c, Line: 62, Word: 4",No data,,,,,,,,,במדבר,None,No data,
dylm),"Masekhet: 5330014, Page: 27, Side: c, Line: 62, Word: 5",a01 C,,,,,"lest, perhaps",,,,דילמא,dlmh,a01 (h)aphel,"lest, perhaps"
TbN,"Masekhet: 5330014, Page: 27, Side: c, Line: 62, Word: 6",A03 C,,,,,good,,,,טבן,Tb,adjective plural absolute (h)aphel,good
)ynyN,"Masekhet: 5330014, Page: 27, Side: c, Line: 62, Word: 7",R,,,,,they (f.),,,,אינין,hynyn hynyn P01 C,R,they (f.)
bmw(d),"Masekhet: 5330014, Page: 27, Side: c, Line: 62, Word: 8",p02,noun sg. emphatic,,,,"in, with",holiday,,,במועדא,mw(d,preposition with pronominal suffix | noun sg. emphatic,"in, with | holiday"
klwM,"Masekhet: 5330014, Page: 27, Side: c, Line: 63, Word: 0",P01,,,,,something,,,,כלום,klwm,preposition independent,something
xd,"Masekhet: 5330014, Page: 27, Side: c, Line: 63, Word: 1",n01 C,,,,,one,,,,חד,xd,numeral singular absolute or construct (h)aphel,one
br n$,"Masekhet: 5330014, Page: 27, Side: c, Line: 63, Word: 2",N,,,,,"human, person",,,,בר נש,brn$ brn$ noun sg. abs. or construct,noun,"human, person"
)pqyd,"Masekhet: 5330014, Page: 27, Side: c, Line: 63, Word: 3",verb C,,,,,to deposit,to appoint,to make command (?),to bestow upon,אפקיד,pqd,verb (h)aphel,to deposit | to appoint | to make command (?) | to bestow upon
dysyqy),"Masekhet: 5330014, Page: 27, Side: c, Line: 63, Word: 4",noun sg. abs. or construct,,,,,double sack,,,,דיסיקיא,dysqyn,noun sg. abs. or construct,double sack
dpyst),"Masekhet: 5330014, Page: 27, Side: c, Line: 63, Word: 5",p,noun sg. emphatic,,,,bread,,,,דפיסתא,pysh,preposition | noun sg. emphatic,bread
gby,"Masekhet: 5330014, Page: 27, Side: c, Line: 63, Word: 6",p01 C,,,,,"at the side of, together with",,,,גבי,gb,preposition independent (h)aphel,"at the side of, together with"
r',"Masekhet: 5330014, Page: 27, Side: c, Line: 63, Word: 7",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
xyyh,"Masekhet: 5330014, Page: 27, Side: c, Line: 63, Word: 8",PN Personal name,,,,,,,,,חייה,xyyh,proper name Personal name,
rwbh,"Masekhet: 5330014, Page: 27, Side: c, Line: 63, Word: 9",A02,,,,,"great, big",,,,רובה,rb,adjective singular determined,"great, big"
)m',"Masekhet: 5330014, Page: 27, Side: c, Line: 63, Word: 10",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
r',"Masekhet: 5330014, Page: 27, Side: c, Line: 63, Word: 11",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywsy,"Masekhet: 5330014, Page: 27, Side: c, Line: 64, Word: 0",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,
byr',"Masekhet: 5330014, Page: 27, Side: c, Line: 64, Word: 1",noun sg. abs. or construct,,,,,important person,,,,ביר',byrby,noun sg. abs. or construct,important person
bwN,"Masekhet: 5330014, Page: 27, Side: c, Line: 64, Word: 2",PN Personal name,,,,,,,,,בון,bwN,proper name Personal name,
ywxnN,"Masekhet: 5330014, Page: 27, Side: c, Line: 64, Word: 3",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,
