text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
qTwnyt,"Masekhet: 5330021, Page: 70, Side: a, Line: 52, Word: 3",No data,,,,,,,,,קטונית,None,No data,
wnhll,"Masekhet: 5330021, Page: 70, Side: a, Line: 52, Word: 4",No data,,,,,,,,,ונהלל,None,No data,
mhlwl,"Masekhet: 5330021, Page: 70, Side: a, Line: 52, Word: 5",No data,,,,,,,,,מהלול,None,No data,
w$mrwN,"Masekhet: 5330021, Page: 70, Side: a, Line: 52, Word: 6",No data,,,,,,,,,ושמרון,None,No data,
symwnyyh,"Masekhet: 5330021, Page: 70, Side: a, Line: 52, Word: 7",No data,,,,,,,,,סימונייה,None,No data,
"wyr)lh""","Masekhet: 5330021, Page: 70, Side: a, Line: 52, Word: 8",No data,,,,,,,,,ויראלה,None,No data,
"""xyryyh","Masekhet: 5330021, Page: 70, Side: a, Line: 53, Word: 0",No data,,,,,,,,,חירייה,None,No data,
byt,"Masekhet: 5330021, Page: 70, Side: a, Line: 53, Word: 1",No data,,,,,,,,,בית,None,No data,
lxM,"Masekhet: 5330021, Page: 70, Side: a, Line: 53, Word: 2",No data,,,,,,,,,לחם,None,No data,
byt,"Masekhet: 5330021, Page: 70, Side: a, Line: 53, Word: 3",No data,,,,,,,,,בית,None,No data,
"lxM""","Masekhet: 5330021, Page: 70, Side: a, Line: 53, Word: 4",No data,,,,,,,,,לחם,None,No data,
cryyh,"Masekhet: 5330021, Page: 70, Side: a, Line: 53, Word: 5",A02,,,,,Tyrian,,,,צרייה,cwry,adjective singular determined,Tyrian
"""wlmh","Masekhet: 5330021, Page: 70, Side: a, Line: 55, Word: 0",No data,,,,,,,,,ולמה,None,No data,
l),"Masekhet: 5330021, Page: 70, Side: a, Line: 55, Word: 1",No data,,,,,,,,,לא,None,No data,
)m',"Masekhet: 5330021, Page: 70, Side: a, Line: 55, Word: 2",No data,,,,,,,,,אמ',None,No data,
"w)wnw""","Masekhet: 5330021, Page: 70, Side: a, Line: 55, Word: 3",No data,,,,,,,,,ואונו,None,No data,
bgyN,"Masekhet: 5330021, Page: 70, Side: a, Line: 55, Word: 4",c,,,,,"because, since",,,,בגין,bgyn,conjunction,"because, since"
dkt',"Masekhet: 5330021, Page: 70, Side: a, Line: 55, Word: 5",c,verb G,,,,to write,to draw,,,דכת',ktb,conjunction | verb peal,to write | to draw
wh),"Masekhet: 5330021, Page: 70, Side: a, Line: 55, Word: 6",I01 C,c,,,,here! look!,"and, also",,,והא,w_,I01 (h)aphel | conjunction,"here! look! | and, also"
kt',"Masekhet: 5330021, Page: 70, Side: a, Line: 55, Word: 7",verb G,,,,,to write,to draw,,,כת',ktb,verb peal,to write | to draw
lwd,"Masekhet: 5330021, Page: 70, Side: a, Line: 55, Word: 8",GN Geographic name,,,,,,,,,לוד,lwd,geographical name Geographic name,
w)yt)mrt,"Masekhet: 5330021, Page: 70, Side: a, Line: 55, Word: 9",verb Gt,c,,,,to be said,"to be ordered, commanded",,,ואיתאמרת,w_,verb ethpeel | conjunction,"to be said | to be ordered, commanded"
)l),"Masekhet: 5330021, Page: 70, Side: a, Line: 55, Word: 10",c,,,,,but rather,,,,אלא,)l),conjunction,but rather
bgyN,"Masekhet: 5330021, Page: 70, Side: a, Line: 55, Word: 11",c,,,,,"because, since",,,,בגין,bgyn,conjunction,"because, since"
dtnynN,"Masekhet: 5330021, Page: 70, Side: a, Line: 55, Word: 12",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתנינן,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""wgmlh","Masekhet: 5330021, Page: 70, Side: a, Line: 56, Word: 0",No data,,,,,,,,,וגמלה,None,No data,
wgdwr,"Masekhet: 5330021, Page: 70, Side: a, Line: 56, Word: 1",No data,,,,,,,,,וגדור,None,No data,
wxdyd,"Masekhet: 5330021, Page: 70, Side: a, Line: 56, Word: 2",No data,,,,,,,,,וחדיד,None,No data,
w)wnw,"Masekhet: 5330021, Page: 70, Side: a, Line: 56, Word: 3",No data,,,,,,,,,ואונו,None,No data,
wyrw$lM,"Masekhet: 5330021, Page: 70, Side: a, Line: 56, Word: 4",No data,,,,,,,,,וירושלם,None,No data,
wkN,"Masekhet: 5330021, Page: 70, Side: a, Line: 56, Word: 5",No data,,,,,,,,,וכן,None,No data,
kywc),"Masekhet: 5330021, Page: 70, Side: a, Line: 56, Word: 6",No data,,,,,,,,,כיוצא,None,No data,
"bhN""","Masekhet: 5330021, Page: 70, Side: a, Line: 56, Word: 7",No data,,,,,,,,,בהן,None,No data,
r',"Masekhet: 5330021, Page: 70, Side: a, Line: 62, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywsy,"Masekhet: 5330021, Page: 70, Side: a, Line: 62, Word: 1",PN Personal name,,,,,,,,,יוסי,ywsy,proper name Personal name,
wr',"Masekhet: 5330021, Page: 70, Side: a, Line: 62, Word: 2",N,c,,,,chief; teacher,"and, also",,,ור',w_,noun | conjunction,"chief; teacher | and, also"
