text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
r',"Masekhet: 5330005, Page: 33, Side: c, Line: 13, Word: 6",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
ywdN,"Masekhet: 5330005, Page: 33, Side: c, Line: 13, Word: 7",PN Personal name,,,,,,,,,יודן,ywdN,proper name Personal name,
{kd,"Masekhet: 5330005, Page: 33, Side: c, Line: 13, Word: 8",No data,,,,,,,,,{כד,None,No data,
TrypyN}<br',"Masekhet: 5330005, Page: 33, Side: c, Line: 13, Word: 9",noun sg. abs. or construct,,,,,important person,,,,טריפין}בר',byrby,noun sg. abs. or construct,important person
TrypwN>#14#,"Masekhet: 5330005, Page: 33, Side: c, Line: 13, Word: 10",PN Personal name,,,,,,,,,טריפון,TrypwN,proper name Personal name,
l(wbyh,"Masekhet: 5330005, Page: 33, Side: c, Line: 13, Word: 11",noun sg. emphatic,p03,,,,thickness,,,,לעוביה,l_,noun sg. emphatic | preposition proclitic,thickness
m)N,"Masekhet: 5330005, Page: 33, Side: c, Line: 56, Word: 0",P02 C,,,,,who?,,,,מאן,mn,preposition with pronominal suffix (h)aphel,who?
tn),"Masekhet: 5330005, Page: 33, Side: c, Line: 56, Word: 1",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנא,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""lxh""","Masekhet: 5330005, Page: 33, Side: c, Line: 56, Word: 2",No data,,,,,,,,,לחה,None,No data,
wkN,"Masekhet: 5330005, Page: 33, Side: c, Line: 57, Word: 0",X,c,,,,here,"and, also",,,וכן,w_,X | conjunction,"here | and, also"
)tynN,"Masekhet: 5330005, Page: 33, Side: c, Line: 57, Word: 1",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתינן,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
mtny{t'},"Masekhet: 5330005, Page: 33, Side: c, Line: 58, Word: 0",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,מתני,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
wkN,"Masekhet: 5330005, Page: 33, Side: c, Line: 58, Word: 2",X,c,,,,here,"and, also",,,וכן,w_,X | conjunction,"here | and, also"
)tynN,"Masekhet: 5330005, Page: 33, Side: c, Line: 59, Word: 0",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתינן,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
mtny{t',"Masekhet: 5330005, Page: 33, Side: c, Line: 59, Word: 1",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,מתני{ת',tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
wmtnyt),"Masekhet: 5330005, Page: 33, Side: d, Line: 07, Word: 0",noun sg. emphatic,c,,,,tannaitic tradition,"and, also",,,ומתניתא,w_,noun sg. emphatic | conjunction,"tannaitic tradition | and, also"
)mrh,"Masekhet: 5330005, Page: 33, Side: d, Line: 07, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרה,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
kN,"Masekhet: 5330005, Page: 33, Side: d, Line: 07, Word: 2",a01 C,,,,,"thus, so",,,,כן,kn,a01 (h)aphel,"thus, so"
wtny,"Masekhet: 5330005, Page: 33, Side: d, Line: 08, Word: 0",verb G,c,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,ותני,w_,verb peal | conjunction,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
(lh,"Masekhet: 5330005, Page: 33, Side: d, Line: 08, Word: 1",p02 C,,,,,upon; against; to,,,,עלה,(l,preposition with pronominal suffix (h)aphel,upon; against; to
"""m($nyN""","Masekhet: 5330005, Page: 33, Side: d, Line: 13, Word: 0",No data,,,,,,,,,מעשנין,None,No data,
{mtnynN}<mtnnyN>#15#,"Masekhet: 5330005, Page: 33, Side: d, Line: 13, Word: 1",verb D,,,,,to fumigate,to produce a lot of smoke,,,מתננין,tnn,verb pael,to fumigate | to produce a lot of smoke
lh,"Masekhet: 5330005, Page: 33, Side: d, Line: 13, Word: 2",p01,,,,,,,,,לה,l_,preposition independent,
mkwwnyN,"Masekhet: 5330005, Page: 33, Side: d, Line: 13, Word: 3",V,,,,,,,,,מכוונין,kwwn kwwn verb D,V,
lh,"Masekhet: 5330005, Page: 33, Side: d, Line: 13, Word: 4",p01,,,,,,,,,לה,l_,preposition independent,
kyny,"Masekhet: 5330005, Page: 33, Side: d, Line: 14, Word: 0",a01 C,,,,,"thus, so",,,,כיני,kn,a01 (h)aphel,"thus, so"
mtnyt',"Masekhet: 5330005, Page: 33, Side: d, Line: 14, Word: 1",noun sg. emphatic,,,,,tannaitic tradition,,,,מתנית',mtny,noun sg. emphatic,tannaitic tradition
)bwy,"Masekhet: 5330005, Page: 33, Side: d, Line: 18, Word: 0",noun sg. emphatic,,,,,father,,,,אבוי,)b,noun sg. emphatic,father
dr',"Masekhet: 5330005, Page: 33, Side: d, Line: 18, Word: 1",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
hw$(yh,"Masekhet: 5330005, Page: 33, Side: d, Line: 18, Word: 2",PN Personal name,,,,,,,,,הושעיה,hw$(yh,proper name Personal name,
