text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
(myh,"Masekhet: 5330002, Page: 15, Side: c, Line: 20, Word: 9",p02 C,,,,,with,,,,עמיה,(m,preposition with pronominal suffix (h)aphel,with
bm)h,"Masekhet: 5330002, Page: 15, Side: c, Line: 20, Word: 10",p02,n02 C,,,,"in, with",hundred,,,במאה,m)h,preposition with pronominal suffix | numeral singular determined (h)aphel,"in, with | hundred"
dynr,"Masekhet: 5330002, Page: 15, Side: c, Line: 20, Word: 11",noun sg. abs. or construct,,,,,denarius,,,,דינר,dynr,noun sg. abs. or construct,denarius
slq,"Masekhet: 5330002, Page: 15, Side: c, Line: 20, Word: 12",verb G,,,,,to go up,to result,to travel,idioms:,סלק,slq,verb peal,to go up | to result | to travel | idioms:
b(y,"Masekhet: 5330002, Page: 15, Side: c, Line: 20, Word: 13",verb G,,,,,"to seek, look for",to ask a question,"to wish for something, want, request",to require,בעי,b(y,verb peal,"to seek, look for | to ask a question | to wish for something, want, request | to require"
myyt<yy>h,"Masekhet: 5330002, Page: 15, Side: c, Line: 21, Word: 0",verb C,,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,מייתייה,)ty,verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
lhw<N>,"Masekhet: 5330002, Page: 15, Side: c, Line: 21, Word: 1",p01,,,,,,,,,להון,l_,preposition independent,
)$kx,"Masekhet: 5330002, Page: 15, Side: c, Line: 21, Word: 2",verb G,,,,,to find,"w. infinitive : to be able to, capable of",impersonal,"‏ : it may well be, it is possible",אשכח,$kx,verb peal,"to find | w. infinitive : to be able to, capable of | impersonal | ‏ : it may well be, it is possible"
)bwh,"Masekhet: 5330002, Page: 15, Side: c, Line: 21, Word: 3",noun sg. emphatic,,,,,father,,,,אבוה,)b,noun sg. emphatic,father
dmyK,"Masekhet: 5330002, Page: 15, Side: c, Line: 21, Word: 4",verb G,,,,,to lie down,to die,"fig. : to be motionless, take a rest from functioning",to dream,דמיך,dmk,verb peal,"to lie down | to die | fig. : to be motionless, take a rest from functioning | to dream"
w)yt,"Masekhet: 5330002, Page: 15, Side: c, Line: 21, Word: 5",verb G,c,,,,,,,,ואית,w_,verb peal | conjunction,
d)mryN,"Masekhet: 5330002, Page: 15, Side: c, Line: 21, Word: 6",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמרין,d_ d_ c,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:
mptx),"Masekhet: 5330002, Page: 15, Side: c, Line: 21, Word: 7",noun sg. emphatic,,,,,key,,,,מפתחא,mptx,noun sg. emphatic,key
dtybwt),"Masekhet: 5330002, Page: 15, Side: c, Line: 21, Word: 8",p,noun sg. emphatic,,,,chest; ark,,,,דתיבותא,tybw,preposition | noun sg. emphatic,chest; ark
hwh,"Masekhet: 5330002, Page: 15, Side: c, Line: 21, Word: 9",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
y{t}<h>yb,"Masekhet: 5330002, Page: 15, Side: c, Line: 21, Word: 10",verb G,,,,,to give,to place,"to permit, allow","as coverb: to be on the point of doing something, give oneself over to",יהיב,yhb,verb peal,"to give | to place | to permit, allow | as coverb: to be on the point of doing something, give oneself over to"
gw,"Masekhet: 5330002, Page: 15, Side: c, Line: 21, Word: 11",p01 C,,,,,"inside, within",,,,גו,gw,preposition independent (h)aphel,"inside, within"
