text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
wcwrK,"Masekhet: 5330031, Page: 02, Side: b, Line: 36, Word: 1",No data,,,,,,,,,וצורך,None,No data,
$y)mr,"Masekhet: 5330031, Page: 02, Side: b, Line: 36, Word: 2",No data,,,,,,,,,שיאמר,None,No data,
drby,"Masekhet: 5330031, Page: 02, Side: b, Line: 36, Word: 3",No data,,,,,,,,,דרבי,None,No data,
"pdyyh""","Masekhet: 5330031, Page: 02, Side: b, Line: 36, Word: 4",No data,,,,,,,,,פדייה,None,No data,
kyny,"Masekhet: 5330031, Page: 02, Side: c, Line: 11, Word: 0",a01 C,,,,,"thus, so",,,,כיני,kn,a01 (h)aphel,"thus, so"
mtnyt',"Masekhet: 5330031, Page: 02, Side: c, Line: 11, Word: 1",noun sg. emphatic,,,,,tannaitic tradition,,,,מתנית',mtny,noun sg. emphatic,tannaitic tradition
w)n),"Masekhet: 5330031, Page: 02, Side: c, Line: 40, Word: 0",P01 C,c,,,,I,"and, also",,,ואנא,w_,preposition independent (h)aphel | conjunction,"I | and, also"
d)yytyth,"Masekhet: 5330031, Page: 02, Side: c, Line: 40, Word: 1",verb C,c,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,דאייתיתה,d_ d_ c,verb (h)aphel | conjunction,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
mhd),"Masekhet: 5330031, Page: 02, Side: c, Line: 40, Word: 2",P01 C,p03,,,,this (f.),from,,,מהדא,mn,preposition independent (h)aphel | preposition proclitic,this (f.) | from
dtny,"Masekhet: 5330031, Page: 02, Side: c, Line: 40, Word: 3",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתני,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
r',"Masekhet: 5330031, Page: 02, Side: c, Line: 40, Word: 4",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
hw$(yh,"Masekhet: 5330031, Page: 02, Side: c, Line: 40, Word: 5",PN Personal name,,,,,,,,,הושעיה,hw$(yh,proper name Personal name,
""")rb(h""...","Masekhet: 5330031, Page: 02, Side: c, Line: 40, Word: 6",No data,,,,,,,,,ארבעה,None,No data,
mtnyt',"Masekhet: 5330031, Page: 02, Side: d, Line: 43, Word: 0",noun sg. emphatic,,,,,tannaitic tradition,,,,מתנית',mtny,noun sg. emphatic,tannaitic tradition
plyg',"Masekhet: 5330031, Page: 02, Side: d, Line: 43, Word: 1",verb G,,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",פליג',plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
(lwy,"Masekhet: 5330031, Page: 02, Side: d, Line: 43, Word: 2",p02 C,,,,,upon; against; to,,,,עלוי,(l,preposition with pronominal suffix (h)aphel,upon; against; to
w)py',"Masekhet: 5330031, Page: 02, Side: d, Line: 44, Word: 0",c,c,,,,"even if , even","and, also",,,ואפי',w_,conjunction | conjunction,"even if , even | and, also"
kr',"Masekhet: 5330031, Page: 02, Side: d, Line: 44, Word: 1",p02,N,,,,like,chief; teacher,,,כר',rby#2 rby#2 noun sg. abs. or construct,preposition with pronominal suffix | noun,like | chief; teacher
