text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
"$my""","Masekhet: 5330030, Page: 58, Side: d, Line: 10, Word: 12",No data,,,,,,,,,שמי,None,No data,
dlyt,"Masekhet: 5330030, Page: 58, Side: d, Line: 10, Word: 13",c,verb G,,,,,,,,דלית,lyt,conjunction | verb peal,
)ynwN,"Masekhet: 5330030, Page: 58, Side: d, Line: 11, Word: 0",R,,,,,they,,,,אינון,hynwn hynwn P01 C,R,they
mwdyy,"Masekhet: 5330030, Page: 58, Side: d, Line: 11, Word: 1",verb C,,,,,to praise,to confess,"to consent, acknowledge",,מודיי,ydy,verb (h)aphel,"to praise | to confess | to consent, acknowledge"
lwN...,"Masekhet: 5330030, Page: 58, Side: d, Line: 11, Word: 2",p02,,,,,,,,,לון,l_,preposition with pronominal suffix,
nx$),"Masekhet: 5330030, Page: 58, Side: d, Line: 32, Word: 0",noun sg. emphatic,,,,,"bronze, copper",,,,נחשא,nx$,noun sg. emphatic,"bronze, copper"
b)tryh,"Masekhet: 5330030, Page: 58, Side: d, Line: 32, Word: 1",noun sg. emphatic,p02,,,,place,"in, with",,,באתריה,b_,noun sg. emphatic | preposition with pronominal suffix,"place | in, with"
q^yy^M,"Masekhet: 5330030, Page: 58, Side: d, Line: 33, Word: 0",verb G,,,,,to rise,"to stand, to be raised up","to stand still, to stop",with various prepositions,קיים,qwm,verb peal,"to rise | to stand, to be raised up | to stand still, to stop | with various prepositions"
ksp),"Masekhet: 5330030, Page: 58, Side: d, Line: 33, Word: 1",noun sg. emphatic,,,,,"silver, money",,,,כספא,ksp,noun sg. emphatic,"silver, money"
zlyl,"Masekhet: 5330030, Page: 58, Side: d, Line: 33, Word: 2",A01,,,,,slight; shameless,,,,זליל,zlyl,adjective singular absolute or construct,slight; shameless
ksp),"Masekhet: 5330030, Page: 58, Side: d, Line: 33, Word: 3",noun sg. emphatic,,,,,"silver, money",,,,כספא,ksp,noun sg. emphatic,"silver, money"
yqyr,"Masekhet: 5330030, Page: 58, Side: d, Line: 33, Word: 4",A01,,,,,heavy; precious,,,,יקיר,yqyr,adjective singular absolute or construct,heavy; precious
"""r'","Masekhet: 5330030, Page: 58, Side: d, Line: 33, Word: 5",No data,,,,,,,,,ר',None,No data,
mn),"Masekhet: 5330030, Page: 58, Side: d, Line: 33, Word: 6",No data,,,,,,,,,מנא,None,No data,
")m'""","Masekhet: 5330030, Page: 58, Side: d, Line: 33, Word: 7",No data,,,,,,,,,אמ',None,No data,
ksp),"Masekhet: 5330030, Page: 58, Side: d, Line: 33, Word: 8",noun sg. emphatic,,,,,"silver, money",,,,כספא,ksp,noun sg. emphatic,"silver, money"
b)tryh,"Masekhet: 5330030, Page: 58, Side: d, Line: 33, Word: 9",noun sg. emphatic,p02,,,,place,"in, with",,,באתריה,b_,noun sg. emphatic | preposition with pronominal suffix,"place | in, with"
qyyM,"Masekhet: 5330030, Page: 58, Side: d, Line: 33, Word: 10",verb G,,,,,to rise,"to stand, to be raised up","to stand still, to stop",with various prepositions,קיים,qwm,verb peal,"to rise | to stand, to be raised up | to stand still, to stop | with various prepositions"
nx$),"Masekhet: 5330030, Page: 58, Side: d, Line: 33, Word: 11",noun sg. emphatic,,,,,"bronze, copper",,,,נחשא,nx$,noun sg. emphatic,"bronze, copper"
yqyr,"Masekhet: 5330030, Page: 58, Side: d, Line: 33, Word: 12",A01,,,,,heavy; precious,,,,יקיר,yqyr,adjective singular absolute or construct,heavy; precious
nx$),"Masekhet: 5330030, Page: 58, Side: d, Line: 34, Word: 0",noun sg. emphatic,,,,,"bronze, copper",,,,נחשא,nx$,noun sg. emphatic,"bronze, copper"
zlyl,"Masekhet: 5330030, Page: 58, Side: d, Line: 34, Word: 1",A01,,,,,slight; shameless,,,,זליל,zlyl,adjective singular absolute or construct,slight; shameless
"""xylpyy""","Masekhet: 5330030, Page: 58, Side: d, Line: 35, Word: 0",No data,,,,,,,,,חילפיי,None,No data,
)m',"Masekhet: 5330030, Page: 58, Side: d, Line: 35, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
""")yytybwny""","Masekhet: 5330030, Page: 58, Side: d, Line: 35, Word: 2",No data,,,,,,,,,אייתיבוני,None,No data,
(l gyP,"Masekhet: 5330030, Page: 58, Side: d, Line: 35, Word: 3",p01 C,,,,,on the shore of,,,,על גיף,(l@gyp,preposition independent (h)aphel,on the shore of
nhr),"Masekhet: 5330030, Page: 58, Side: d, Line: 35, Word: 4",noun sg. emphatic,,,,,river,,,,נהרא,nhr,noun sg. emphatic,river
dl),"Masekhet: 5330030, Page: 58, Side: d, Line: 36, Word: 0",c,a01,,,,"no, not",,,,דלא,l),conjunction | a01,"no, not"
)pyqyt,"Masekhet: 5330030, Page: 58, Side: d, Line: 36, Word: 1",verb C,,,,,"to bring forth, produce","to remove, expel",to expend,to produce a text,אפיקית,npq,verb (h)aphel,"to bring forth, produce | to remove, expel | to expend | to produce a text"
mtnyt',"Masekhet: 5330030, Page: 58, Side: d, Line: 36, Word: 2",noun sg. emphatic,,,,,tannaitic tradition,,,,מתנית',mtny,noun sg. emphatic,tannaitic tradition
dr',"Masekhet: 5330030, Page: 58, Side: d, Line: 36, Word: 3",p,N,,,,chief; teacher,,,,דר',rby#2 rby#2 noun sg. abs. or construct,preposition | noun,chief; teacher
xyyh,"Masekhet: 5330030, Page: 58, Side: d, Line: 36, Word: 4",PN Personal name,,,,,,,,,חייה,xyyh,proper name Personal name,
rb),"Masekhet: 5330030, Page: 58, Side: d, Line: 36, Word: 5",A02,,,,,"great, big",,,,רבא,rb,adjective singular determined,"great, big"
mmtnytyN,"Masekhet: 5330030, Page: 58, Side: d, Line: 36, Word: 6",noun sg. emphatic,,,,,tannaitic tradition,,,,ממתניתין,mtny,noun sg. emphatic,tannaitic tradition
zrqwny,"Masekhet: 5330030, Page: 58, Side: d, Line: 36, Word: 7",verb G,,,,,to throw,to disperse,(gram.) to use a disjunctive accent,,זרקוני,zrq,verb peal,to throw | to disperse | (gram.) to use a disjunctive accent
lnhr),"Masekhet: 5330030, Page: 58, Side: d, Line: 36, Word: 8",p03,noun sg. emphatic,,,,river,,,,לנהרא,nhr,preposition proclitic | noun sg. emphatic,river
)mryN,"Masekhet: 5330030, Page: 58, Side: d, Line: 36, Word: 9",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרין,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh,"Masekhet: 5330030, Page: 58, Side: d, Line: 36, Word: 10",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,
"""wh)""","Masekhet: 5330030, Page: 58, Side: d, Line: 36, Word: 11",No data,,,,,,,,,והא,None,No data,
"""tny","Masekhet: 5330030, Page: 58, Side: d, Line: 37, Word: 0",No data,,,,,,,,,תני,None,No data,
rby,"Masekhet: 5330030, Page: 58, Side: d, Line: 37, Word: 1",No data,,,,,,,,,רבי,None,No data,
xyyh,"Masekhet: 5330030, Page: 58, Side: d, Line: 37, Word: 2",No data,,,,,,,,,חייה,None,No data,
syl(),"Masekhet: 5330030, Page: 58, Side: d, Line: 37, Word: 3",No data,,,,,,,,,סילעא,None,No data,
)rb(,"Masekhet: 5330030, Page: 58, Side: d, Line: 37, Word: 4",No data,,,,,,,,,ארבע,None,No data,
dynryN,"Masekhet: 5330030, Page: 58, Side: d, Line: 37, Word: 5",No data,,,,,,,,,דינרין,None,No data,
)m',"Masekhet: 5330030, Page: 58, Side: d, Line: 37, Word: 6",No data,,,,,,,,,אמ',None,No data,
"lwN""","Masekhet: 5330030, Page: 58, Side: d, Line: 37, Word: 7",No data,,,,,,,,,לון,None,No data,
)wP,"Masekhet: 5330030, Page: 58, Side: d, Line: 37, Word: 8",c,,,,,"also, even",,,,אוף,)wp )wp c,conjunction,"also, even"
)nN,"Masekhet: 5330030, Page: 58, Side: d, Line: 37, Word: 9",P02 C,,,,,we,,,,אנן,)nn,preposition with pronominal suffix (h)aphel,we
tnynth,"Masekhet: 5330030, Page: 58, Side: d, Line: 37, Word: 10",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנינתה,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""kmh","Masekhet: 5330030, Page: 58, Side: d, Line: 37, Word: 11",No data,,,,,,,,,כמה,None,No data,
th),"Masekhet: 5330030, Page: 58, Side: d, Line: 37, Word: 12",No data,,,,,,,,,תהא,None,No data,
"hsl(""","Masekhet: 5330030, Page: 58, Side: d, Line: 37, Word: 13",No data,,,,,,,,,הסלע,None,No data,
"""xsyrh","Masekhet: 5330030, Page: 58, Side: d, Line: 38, Word: 0",No data,,,,,,,,,חסירה,None,No data,
wl),"Masekhet: 5330030, Page: 58, Side: d, Line: 38, Word: 1",No data,,,,,,,,,ולא,None,No data,
yh),"Masekhet: 5330030, Page: 58, Side: d, Line: 38, Word: 2",No data,,,,,,,,,יהא,None,No data,
bh,"Masekhet: 5330030, Page: 58, Side: d, Line: 38, Word: 3",No data,,,,,,,,,בה,None,No data,
