text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
$ty sr,"Masekhet: 71010, Page: 002, Side: 1, Line: 42, Word: 11",n01,,,,,sixteen,,,,שתי סר,$ytsr,numeral singular absolute or construct,sixteen
w$b sr;,"Masekhet: 71010, Page: 002, Side: 1, Line: 42, Word: 12",c,n01,,,,"and, also",seventeen,,,ושב סר;,$bsr,conjunction | numeral singular absolute or construct,"and, also | seventeen"
)m',"Masekhet: 71010, Page: 002, Side: 1, Line: 42, Word: 13",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
qr),"Masekhet: 71010, Page: 002, Side: 1, Line: 42, Word: 14",noun sg. emphatic,,,,,crying; reading,,,,קרא,qr),noun sg. emphatic,crying; reading
"""wl)","Masekhet: 71010, Page: 002, Side: 1, Line: 42, Word: 15",No data,,,,,,,,,ולא,None,No data,
"y(bwr"";","Masekhet: 71010, Page: 002, Side: 1, Line: 42, Word: 16",No data,,,,,,,,,יעבור;,None,No data,
"""zmN","Masekhet: 71010, Page: 002, Side: 1, Line: 43, Word: 0",No data,,,,,,,,,זמן,None,No data,
zmnM,"Masekhet: 71010, Page: 002, Side: 1, Line: 43, Word: 1",No data,,,,,,,,,זמנם,None,No data,
"zmnyhM""","Masekhet: 71010, Page: 002, Side: 1, Line: 43, Word: 2",No data,,,,,,,,,זמניהם,None,No data,
l),"Masekhet: 71010, Page: 002, Side: 1, Line: 43, Word: 3",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
m$m(,"Masekhet: 71010, Page: 002, Side: 1, Line: 43, Word: 4",verb C,,,,,to cause to hear,"to give to understand, teach a legal tradition",to cause to obey,,משמע,$m(,verb (h)aphel,"to cause to hear | to give to understand, teach a legal tradition | to cause to obey"
lyh;,"Masekhet: 71010, Page: 002, Side: 1, Line: 43, Word: 5",p02,,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
r',"Masekhet: 71010, Page: 002, Side: 1, Line: 46, Word: 0",No data,,,,,,,,,ר',None,No data,
yhwdh,"Masekhet: 71010, Page: 002, Side: 1, Line: 46, Word: 1",No data,,,,,,,,,יהודה,None,No data,
)lyb),"Masekhet: 71010, Page: 002, Side: 1, Line: 47, Word: 0",p01,,,,,according to the opinion of,,,,אליבא,)lyb),preposition independent,according to the opinion of
dm)N,"Masekhet: 71010, Page: 002, Side: 1, Line: 47, Word: 1",c,P01,,,,"who,which (relative)",who?,,,דמאן,m)n,conjunction | preposition independent,"who,which (relative) | who?"
)mrh;,"Masekhet: 71010, Page: 002, Side: 1, Line: 47, Word: 2",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרה;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
)lyb),"Masekhet: 71010, Page: 002, Side: 1, Line: 47, Word: 3",p01,,,,,according to the opinion of,,,,אליבא,)lyb),preposition independent,according to the opinion of
dr',"Masekhet: 71010, Page: 002, Side: 1, Line: 47, Word: 4",p,,,,,"of, genitive particle",,,,דר',d_,preposition,"of, genitive particle"
(qybh;,"Masekhet: 71010, Page: 002, Side: 1, Line: 47, Word: 5",No data,,,,,,,,,עקיבה;,None,No data,
"""bzmN","Masekhet: 71010, Page: 002, Side: 1, Line: 47, Word: 6",No data,,,,,,,,,בזמן,None,No data,
"hzh""","Masekhet: 71010, Page: 002, Side: 1, Line: 47, Word: 7",No data,,,,,,,,,הזה,None,No data,
nmy,"Masekhet: 71010, Page: 002, Side: 1, Line: 47, Word: 8",a,,,,,also,,,,נמי,nmy,adverb,also
)yth,"Masekhet: 71010, Page: 002, Side: 1, Line: 47, Word: 9",V,,,,,"there is, exists",,,,איתה,)yt,V,"there is, exists"
lh),"Masekhet: 71010, Page: 002, Side: 1, Line: 47, Word: 10",p03,P01,,,,"to, for",this (f.),,,להא,h),preposition proclitic | preposition independent,"to, for | this (f.)"
tqnt);,"Masekhet: 71010, Page: 002, Side: 1, Line: 47, Word: 11",noun sg. emphatic,,,,,"arrangement, setting",,,,תקנתא;,tqnt),noun sg. emphatic,"arrangement, setting"
)mrynN;,"Masekhet: 71010, Page: 002, Side: 1, Line: 47, Word: 12",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרינן;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
)lyb),"Masekhet: 71010, Page: 002, Side: 1, Line: 47, Word: 13",p01,,,,,according to the opinion of,,,,אליבא,)lyb),preposition independent,according to the opinion of
drbnN,"Masekhet: 71010, Page: 002, Side: 1, Line: 47, Word: 14",p,N,,,,"of, genitive particle","lord, master",,,דרבנן,rbnn,preposition | noun,"of, genitive particle | lord, master"
"""wbzmN","Masekhet: 71010, Page: 002, Side: 1, Line: 47, Word: 15",No data,,,,,,,,,ובזמן,None,No data,
