text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
^w^hk',"Masekhet: 71030, Page: 002, Side: 2, Line: 34, Word: 1",c,a,,,,"and, also",here,,,והכ',hk),conjunction | adverb,"and, also | here"
)yydy,"Masekhet: 71030, Page: 002, Side: 2, Line: 34, Word: 2",c,,,,,"because, since",,,,איידי,)yydy,conjunction,"because, since"
dtn),"Masekhet: 71030, Page: 002, Side: 2, Line: 34, Word: 3",c,verb G,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתנא,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
"""Tm'","Masekhet: 71030, Page: 002, Side: 2, Line: 34, Word: 4",No data,,,,,,,,,טמ',None,No data,
"bxwlyN""","Masekhet: 71030, Page: 002, Side: 2, Line: 34, Word: 5",No data,,,,,,,,,בחולין,None,No data,
tn),"Masekhet: 71030, Page: 002, Side: 2, Line: 34, Word: 6",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנא,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
nmy,"Masekhet: 71030, Page: 002, Side: 2, Line: 34, Word: 7",a,,,,,also,,,,נמי,nmy,adverb,also
"""Tm'","Masekhet: 71030, Page: 002, Side: 2, Line: 34, Word: 8",No data,,,,,,,,,טמ',None,No data,
"bmwqd$""","Masekhet: 71030, Page: 002, Side: 2, Line: 34, Word: 9",No data,,,,,,,,,במוקדש,None,No data,
h)y,"Masekhet: 71030, Page: 002, Side: 2, Line: 35, Word: 0",P01,,,,,this,,,,האי,h)y,preposition independent,this
"""Tm'""","Masekhet: 71030, Page: 002, Side: 2, Line: 35, Word: 1",No data,,,,,,,,,טמ',None,No data,
d)yTmy,"Masekhet: 71030, Page: 002, Side: 2, Line: 35, Word: 2",c,verb Dt,,,,"to be made unclean, defiled",,,,דאיטמי,Tmy,conjunction | verb ethpaal,"to be made unclean, defiled"
bm)y;,"Masekhet: 71030, Page: 002, Side: 2, Line: 35, Word: 3",p02,P01,,,,"in, with",what,,,במאי;,m)y,preposition with pronominal suffix | preposition independent,"in, with | what"
)ylym',"Masekhet: 71030, Page: 002, Side: 2, Line: 35, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אילימ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
