text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
m)y;,"Masekhet: 71033, Page: 018, Side: 1, Line: 04, Word: 1",P01,,,,,what,,,,מאי;,m)y,preposition independent,what
"""lhqrbh"";","Masekhet: 71033, Page: 018, Side: 1, Line: 04, Word: 2",No data,,,,,,,,,להקרבה;,None,No data,
wh),"Masekhet: 71033, Page: 018, Side: 1, Line: 04, Word: 3",c,P,,,,"and, also",this (f.),,,והא,h),conjunction | P,"and, also | this (f.)"
h),"Masekhet: 71033, Page: 018, Side: 1, Line: 04, Word: 4",P,,,,,this (f.),,,,הא,h),P,this (f.)
bh),"Masekhet: 71033, Page: 018, Side: 1, Line: 04, Word: 5",p02,P01,,,,"in, with",this (f.),,,בהא,h),preposition with pronominal suffix | preposition independent,"in, with | this (f.)"
tly);,"Masekhet: 71033, Page: 018, Side: 1, Line: 04, Word: 6",verb G,,,,,"to suspend, hang up",to lift up (esp. eyes),"fig. : to suspend certainty, be undecided","to make dependent, hold responsible",תליא;,tly,verb peal,"to suspend, hang up | to lift up (esp. eyes) | fig. : to suspend certainty, be undecided | to make dependent, hold responsible"
kywN,"Masekhet: 71033, Page: 018, Side: 1, Line: 04, Word: 7",c,,,,,"when, since",,,,כיון,kywn,conjunction,"when, since"
"""dlmyth""","Masekhet: 71033, Page: 018, Side: 1, Line: 05, Word: 0",No data,,,,,,,,,דלמיתה,None,No data,
)zlh,"Masekhet: 71033, Page: 018, Side: 1, Line: 05, Word: 1",verb G,,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",אזלה,)zl,verb peal,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
mmyl),"Masekhet: 71033, Page: 018, Side: 1, Line: 05, Word: 2",a,,,,,"word, speech; thing",,,,ממילא,mmyl),adverb,"word, speech; thing"
^l)^,"Masekhet: 71033, Page: 018, Side: 1, Line: 05, Word: 3",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
