text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
d)bwh,"Masekhet: 71019, Page: 003, Side: 2, Line: 09, Word: 3",p,noun sg. emphatic,,,,"of, genitive particle",father,,,דאבוה,)b),preposition | noun sg. emphatic,"of, genitive particle | father"
hwy;,"Masekhet: 71019, Page: 003, Side: 2, Line: 09, Word: 4",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוי;,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
wm)y,"Masekhet: 71019, Page: 003, Side: 2, Line: 12, Word: 0",c,P01,,,,"and, also",what,,,ומאי,m)y,conjunction | preposition independent,"and, also | what"
nyhw;,"Masekhet: 71019, Page: 003, Side: 2, Line: 12, Word: 1",P01,,,,,he,,,,ניהו;,nyhw,preposition independent,he
""")b"";","Masekhet: 71019, Page: 003, Side: 2, Line: 12, Word: 2",No data,,,,,,,,,אב;,None,No data,
w)y',"Masekhet: 71019, Page: 003, Side: 2, Line: 12, Word: 3",c,c,,,,"and, also","if, whether",,,ואי',)y,conjunction | conjunction,"and, also | if, whether"
ldydh;,"Masekhet: 71019, Page: 003, Side: 2, Line: 12, Word: 4",p03,P02,,,,"to, for",possessive particle,,,לדידה;,dyd_,preposition proclitic | preposition with pronominal suffix,"to, for | possessive particle"
h$t),"Masekhet: 71019, Page: 003, Side: 2, Line: 13, Word: 0",a,,,,,now,,,,השתא,h$t),adverb,now
""")byh","Masekhet: 71019, Page: 003, Side: 2, Line: 13, Word: 1",No data,,,,,,,,,אביה,None,No data,
mqbl,"Masekhet: 71019, Page: 003, Side: 2, Line: 13, Word: 2",No data,,,,,,,,,מקבל,None,No data,
"qydw$yh"";","Masekhet: 71019, Page: 003, Side: 2, Line: 13, Word: 3",No data,,,,,,,,,קידושיה;,None,No data,
w)yhy,"Masekhet: 71019, Page: 003, Side: 2, Line: 14, Word: 0",c,P01,,,,"and, also",she,,,ואיהי,)yhy,conjunction | preposition independent,"and, also | she"
ty$q{y}<w>ll,"Masekhet: 71019, Page: 003, Side: 2, Line: 14, Word: 1",verb G,,,,,to lift,"to take away, remove",to deal with,"to take, take as acceptable, accept",תישקולל,$ql,verb peal,"to lift | to take away, remove | to deal with | to take, take as acceptable, accept"
ksp);,"Masekhet: 71019, Page: 003, Side: 2, Line: 15, Word: 0",noun sg. emphatic,,,,,"silver, money",,,,כספא;,ksp),noun sg. emphatic,"silver, money"
w)ym';,"Masekhet: 71019, Page: 003, Side: 2, Line: 15, Word: 1",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,ואימ';,)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
hny,"Masekhet: 71019, Page: 003, Side: 2, Line: 15, Word: 2",P01,,,,,"these, those",,,,הני,hny,preposition independent,"these, those"
myly,"Masekhet: 71019, Page: 003, Side: 2, Line: 15, Word: 3",noun pl. emphatic,,,,,"word, speech; thing",,,,מילי,mylt),noun pl. emphatic,"word, speech; thing"
"""qTnh""","Masekhet: 71019, Page: 003, Side: 2, Line: 15, Word: 4",No data,,,,,,,,,קטנה,None,No data,
dlyt,"Masekhet: 71019, Page: 003, Side: 2, Line: 15, Word: 5",c,V,,,,"who,which (relative)",there is/are not,,,דלית,lyt,conjunction | V,"who,which (relative) | there is/are not"
lh,"Masekhet: 71019, Page: 003, Side: 2, Line: 15, Word: 6",p02,,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
"""yd"";","Masekhet: 71019, Page: 003, Side: 2, Line: 15, Word: 7",No data,,,,,,,,,יד;,None,No data,
""")bl","Masekhet: 71019, Page: 003, Side: 2, Line: 16, Word: 0",No data,,,,,,,,,אבל,None,No data,
"n(rh""","Masekhet: 71019, Page: 003, Side: 2, Line: 16, Word: 1",No data,,,,,,,,,נערה,None,No data,
d)yt,"Masekhet: 71019, Page: 003, Side: 2, Line: 16, Word: 2",c,V,,,,"who,which (relative)","there is, exists",,,דאית,)yt,conjunction | V,"who,which (relative) | there is, exists"
lh,"Masekhet: 71019, Page: 003, Side: 2, Line: 16, Word: 3",p02,,,,,"to, for",,,,לה,l_,preposition with pronominal suffix,"to, for"
"""yd""","Masekhet: 71019, Page: 003, Side: 2, Line: 16, Word: 4",No data,,,,,,,,,יד,None,No data,
tyqdw$,"Masekhet: 71019, Page: 003, Side: 2, Line: 17, Word: 0",verb G,,,,,to become sanctified,,,,תיקדוש,qd$,verb peal,to become sanctified
)yhy,"Masekhet: 71019, Page: 003, Side: 2, Line: 17, Word: 1",P01,,,,,she,,,,איהי,)yhy,preposition independent,she
np$h,"Masekhet: 71019, Page: 003, Side: 2, Line: 17, Word: 2",noun sg. emphatic,,,,,soul; life; self,,,,נפשה,np$),noun sg. emphatic,soul; life; self
wty$qwl,"Masekhet: 71019, Page: 003, Side: 2, Line: 17, Word: 3",c,verb G,,,,to lift,"to take away, remove",to deal with,"to take, take as acceptable, accept",ותישקול,$ql,conjunction | verb peal,"to lift | to take away, remove | to deal with | to take, take as acceptable, accept"
ksp);,"Masekhet: 71019, Page: 003, Side: 2, Line: 17, Word: 4",noun sg. emphatic,,,,,"silver, money",,,,כספא;,ksp),noun sg. emphatic,"silver, money"
typwq,"Masekhet: 71019, Page: 003, Side: 2, Line: 23, Word: 0",verb G,,,,,"to go out, come out, leave","to turn into, end up differently from how it started","to be spent, i.e. used up, consumed",": similar to, appropriate for",תיפוק,npq,verb peal,"to go out, come out, leave | to turn into, end up differently from how it started | to be spent, i.e. used up, consumed | : similar to, appropriate for"
ly,"Masekhet: 71019, Page: 003, Side: 2, Line: 23, Word: 1",p02,,,,,"to, for",,,,לי,l_,preposition with pronominal suffix,"to, for"
"""mbn(wryh"";","Masekhet: 71019, Page: 003, Side: 2, Line: 23, Word: 2",No data,,,,,,,,,מבנעוריה;,None,No data,
wky,"Masekhet: 71019, Page: 003, Side: 2, Line: 25, Word: 0",c,c,,,,"and, also",when,,,וכי,ky,conjunction | conjunction,"and, also | when"
tym);,"Masekhet: 71019, Page: 003, Side: 2, Line: 25, Word: 1",verb G,,,,,to say,to command,to think,idiomatic and special usages:,תימא;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
nylP,"Masekhet: 71019, Page: 003, Side: 2, Line: 25, Word: 2",V,,,,,,,,,נילף,ylp,V,
mynh;,"Masekhet: 71019, Page: 003, Side: 2, Line: 25, Word: 3",p02,,,,,from,,,,מינה;,mn,preposition with pronominal suffix,from
mmwn),"Masekhet: 71019, Page: 003, Side: 2, Line: 25, Word: 4",noun sg. emphatic,,,,,money,,,,ממונא,mmwn),noun sg. emphatic,money
m)yswr),"Masekhet: 71019, Page: 003, Side: 2, Line: 26, Word: 0",p,noun sg. emphatic,,,,from,prohibition,,,מאיסורא,)yswr),preposition | noun sg. emphatic,from | prohibition
l),"Masekhet: 71019, Page: 003, Side: 2, Line: 26, Word: 1",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
ylpynN;,"Masekhet: 71019, Page: 003, Side: 2, Line: 26, Word: 2",V,,,,,,,,,ילפינן;,ylp,V,
wky,"Masekhet: 71019, Page: 003, Side: 2, Line: 26, Word: 3",c,c,,,,"and, also",when,,,וכי,ky,conjunction | conjunction,"and, also | when"
tym);,"Masekhet: 71019, Page: 003, Side: 2, Line: 26, Word: 4",verb G,,,,,to say,to command,to think,idiomatic and special usages:,תימא;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
^nylP^,"Masekhet: 71019, Page: 003, Side: 2, Line: 26, Word: 5",V,,,,,,,,,נילף,ylp,V,
mqns);,"Masekhet: 71019, Page: 003, Side: 2, Line: 26, Word: 6",p,noun sg. emphatic,,,,from,fine,,,מקנסא;,qns),preposition | noun sg. emphatic,from | fine
mmwn),"Masekhet: 71019, Page: 003, Side: 2, Line: 27, Word: 0",noun sg. emphatic,,,,,money,,,,ממונא,mmwn),noun sg. emphatic,money
mqns),"Masekhet: 71019, Page: 003, Side: 2, Line: 27, Word: 1",p,noun sg. emphatic,,,,from,fine,,,מקנסא,qns),preposition | noun sg. emphatic,from | fine
l),"Masekhet: 71019, Page: 003, Side: 2, Line: 27, Word: 2",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
ylpynN;,"Masekhet: 71019, Page: 003, Side: 2, Line: 27, Word: 3",V,,,,,,,,,ילפינן;,ylp,V,
