text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
wqm'l,"Masekhet: 71001, Page: 002, Side: 1, Line: 33, Word: 0",c,verb C,,,,to cause to hear,"to give to understand, teach a legal tradition",to cause to obey,,וקמ'ל,$m(,conjunction | verb (h)aphel,"to cause to hear | to give to understand, teach a legal tradition | to cause to obey"
l?),"Masekhet: 71001, Page: 002, Side: 1, Line: 33, Word: 1",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
m?(kb),"Masekhet: 71001, Page: 002, Side: 1, Line: 33, Word: 2",verb D,,,,,"to hold back, detain",to invalidate an act,,,מעכבא,(kb,verb pael,"to hold back, detain | to invalidate an act"
lhw;,"Masekhet: 71001, Page: 002, Side: 1, Line: 33, Word: 3",p,,,,,"to, for",,,,להו;,l_,preposition,"to, for"
wmm)y,"Masekhet: 71001, Page: 002, Side: 1, Line: 35, Word: 0",c,P01,,,,"and, also",what,,,וממאי,m)y,conjunction | preposition independent,"and, also | what"
dh)y,"Masekhet: 71001, Page: 002, Side: 1, Line: 35, Word: 1",c,P01,,,,"who,which (relative)",this,,,דהאי,h)y,conjunction | preposition independent,"who,which (relative) | this"
hw);,"Masekhet: 71001, Page: 002, Side: 1, Line: 35, Word: 2",P01,,,,,he,,,,הוא;,hw),preposition independent,he
wm)y,"Masekhet: 71001, Page: 002, Side: 1, Line: 35, Word: 3",c,P01,,,,"and, also",what,,,ומאי,m)y,conjunction | preposition independent,"and, also | what"
"""wThr"";","Masekhet: 71001, Page: 002, Side: 1, Line: 35, Word: 4",No data,,,,,,,,,וטהר;,None,No data,
Thr,"Masekhet: 71001, Page: 002, Side: 1, Line: 35, Word: 5",verb G,,,,,to be noontime,,,,טהר,Thr#3,verb peal,to be noontime
ywm);,"Masekhet: 71001, Page: 002, Side: 1, Line: 35, Word: 6",noun sg. emphatic,,,,,day,,,,יומא;,ywm),noun sg. emphatic,day
dylm',"Masekhet: 71001, Page: 002, Side: 2, Line: 01, Word: 0",c,,,,,"lest, perhaps",,,,דילמ',dylm),conjunction,"lest, perhaps"
"""by)t","Masekhet: 71001, Page: 002, Side: 2, Line: 01, Word: 1",No data,,,,,,,,,ביאת,None,No data,
")wrw""","Masekhet: 71001, Page: 002, Side: 2, Line: 01, Word: 2",No data,,,,,,,,,אורו,None,No data,
hw);,"Masekhet: 71001, Page: 002, Side: 2, Line: 01, Word: 3",P01,,,,,he,,,,הוא;,hw),preposition independent,he
wm)y,"Masekhet: 71001, Page: 002, Side: 2, Line: 01, Word: 4",c,P01,,,,"and, also",what,,,ומאי,m)y,conjunction | preposition independent,"and, also | what"
"""wThr"";","Masekhet: 71001, Page: 002, Side: 2, Line: 01, Word: 5",No data,,,,,,,,,וטהר;,None,No data,
Thr,"Masekhet: 71001, Page: 002, Side: 2, Line: 01, Word: 6",verb G,,,,,to be clean (as regards ritual),(day) to be over,,,טהר,Thr,verb peal,to be clean (as regards ritual) | (day) to be over
gbr);,"Masekhet: 71001, Page: 002, Side: 2, Line: 01, Word: 7",noun sg. emphatic,,,,,man,,,,גברא;,gbr),noun sg. emphatic,man
wm)y,"Masekhet: 71001, Page: 002, Side: 2, Line: 03, Word: 0",c,P01,,,,"and, also",what,,,ומאי,m)y,conjunction | preposition independent,"and, also | what"
