text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
d)yt,"Masekhet: 71024, Page: 002, Side: 2, Line: 39, Word: 1",c,V,,,,"who,which (relative)","there is, exists",,,דאית,)yt,conjunction | V,"who,which (relative) | there is, exists"
lhw,"Masekhet: 71024, Page: 002, Side: 2, Line: 39, Word: 2",p,,,,,"to, for",,,,להו,l_,preposition,"to, for"
ldydhw,"Masekhet: 71024, Page: 002, Side: 2, Line: 39, Word: 3",p,,,,,"self, to oneself",,,,לדידהו,ldyd_,preposition,"self, to oneself"
mzdbny;,"Masekhet: 71024, Page: 002, Side: 2, Line: 39, Word: 4",verb Dt,,,,,to be sold,,,,מזדבני;,zbn,verb ethpaal,to be sold
wlymrw,"Masekhet: 71024, Page: 002, Side: 2, Line: 39, Word: 5",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,ולימרו,)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
lyh;,"Masekhet: 71024, Page: 002, Side: 2, Line: 39, Word: 6",p03,p02,,,,"to, for","to, for",,,ליה;,l_,preposition proclitic | preposition with pronominal suffix,"to, for | to, for"
)y,"Masekhet: 71024, Page: 002, Side: 2, Line: 39, Word: 7",c,,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
)nt,"Masekhet: 71024, Page: 002, Side: 2, Line: 39, Word: 8",P01,,,,,you (m.),,,,אנת,)nt,preposition independent,you (m.)
hwh,"Masekhet: 71024, Page: 002, Side: 2, Line: 39, Word: 9",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
mzdbnt;,"Masekhet: 71024, Page: 002, Side: 2, Line: 40, Word: 0",verb Dt,,,,,to be sold,,,,מזדבנת;,zbn,verb ethpaal,to be sold
sbr,"Masekhet: 71024, Page: 002, Side: 2, Line: 40, Word: 0",verb G,,,,,to have thoughts,idioms:,,,סבר,sbr,verb peal,to have thoughts | idioms:
)nN,"Masekhet: 71024, Page: 002, Side: 2, Line: 40, Word: 1",P01,,,,,we,,,,אנן,)nn,preposition independent,we
rb,"Masekhet: 71024, Page: 002, Side: 2, Line: 40, Word: 1",noun sg. emphatic,,,,,chief; teacher,,,,רב,rb,noun sg. emphatic,chief; teacher
nmy,"Masekhet: 71024, Page: 002, Side: 2, Line: 40, Word: 2",a,,,,,also,,,,נמי,nmy,adverb,also
hmnwn),"Masekhet: 71024, Page: 002, Side: 2, Line: 40, Word: 2",No data,,,,,,,,,המנונא,None,No data,
l),"Masekhet: 71024, Page: 002, Side: 2, Line: 40, Word: 3",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
lmymr;,"Masekhet: 71024, Page: 002, Side: 2, Line: 40, Word: 3",p02,verb G,,,,to say,to command,to think,idiomatic and special usages:,למימר;,)mr,preposition with pronominal suffix | verb peal,to say | to command | to think | idiomatic and special usages:
mzdbnynN;,"Masekhet: 71024, Page: 002, Side: 2, Line: 40, Word: 4",verb Dt,,,,,to be sold,,,,מזדבנינן;,zbn,verb ethpaal,to be sold
)l),"Masekhet: 71024, Page: 002, Side: 2, Line: 40, Word: 5",c,,,,,but rather,,,,אלא,)l),conjunction,but rather
sbr,"Masekhet: 71024, Page: 002, Side: 2, Line: 40, Word: 6",verb G,,,,,to have thoughts,idioms:,,,סבר,sbr,verb peal,to have thoughts | idioms:
rb,"Masekhet: 71024, Page: 002, Side: 2, Line: 40, Word: 7",noun sg. emphatic,,,,,chief; teacher,,,,רב,rb,noun sg. emphatic,chief; teacher
hmnwn),"Masekhet: 71024, Page: 002, Side: 2, Line: 40, Word: 8",No data,,,,,,,,,המנונא,None,No data,
lmymr;,"Masekhet: 71024, Page: 002, Side: 2, Line: 40, Word: 9",p02,verb G,,,,to say,to command,to think,idiomatic and special usages:,למימר;,)mr,preposition with pronominal suffix | verb peal,to say | to command | to think | idiomatic and special usages:
hny,"Masekhet: 71024, Page: 002, Side: 2, Line: 41, Word: 0",P01,,,,,"these, those",,,,הני,hny,preposition independent,"these, those"
mly,"Masekhet: 71024, Page: 002, Side: 2, Line: 41, Word: 1",noun pl. emphatic,,,,,"word, speech; thing",,,,מלי,mylt),noun pl. emphatic,"word, speech; thing"
hyk),"Masekhet: 71024, Page: 002, Side: 2, Line: 41, Word: 2",a,,,,,where,,,,היכא,hyk),adverb,where
d)yt,"Masekhet: 71024, Page: 002, Side: 2, Line: 41, Word: 3",c,V,,,,"who,which (relative)","there is, exists",,,דאית,)yt,conjunction | V,"who,which (relative) | there is, exists"
lyh,"Masekhet: 71024, Page: 002, Side: 2, Line: 41, Word: 4",p,,,,,"to, for",,,,ליה,l_,preposition,"to, for"
)w,"Masekhet: 71024, Page: 002, Side: 2, Line: 41, Word: 5",c,,,,,or,,,,או,)w,conjunction,or
ldydyh,"Masekhet: 71024, Page: 002, Side: 2, Line: 41, Word: 6",p,,,,,"self, to oneself",,,,לדידיה,ldyd_,preposition,"self, to oneself"
)w,"Masekhet: 71024, Page: 002, Side: 2, Line: 41, Word: 7",c,,,,,or,,,,או,)w,conjunction,or
