text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
q),"Masekhet: 71007, Page: 002, Side: 2, Line: 29, Word: 2",a,,,,,aspectual particle,,,,קא,q),adverb,aspectual particle
myplgy;,"Masekhet: 71007, Page: 002, Side: 2, Line: 29, Word: 3",verb Gt,,,,,to be divided,to be allotted,to be in doubt,,מיפלגי;,plg,verb ethpeel,to be divided | to be allotted | to be in doubt
""")y","Masekhet: 71007, Page: 002, Side: 2, Line: 48, Word: 0",No data,,,,,,,,,אי,None,No data,
")p$r""","Masekhet: 71007, Page: 002, Side: 2, Line: 48, Word: 1",No data,,,,,,,,,אפשר,None,No data,
dl),"Masekhet: 71007, Page: 002, Side: 2, Line: 48, Word: 2",c,a,,,,"who,which (relative)","no, not",,,דלא,l),conjunction | adverb,"who,which (relative) | no, not"
hwh,"Masekhet: 71007, Page: 002, Side: 2, Line: 48, Word: 3",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
bhw,"Masekhet: 71007, Page: 002, Side: 2, Line: 48, Word: 4",p02,,,,,"in, with",,,,בהו,b_,preposition with pronominal suffix,"in, with"
"""qTN","Masekhet: 71007, Page: 002, Side: 2, Line: 48, Word: 5",No data,,,,,,,,,קטן,None,No data,
$)yN,"Masekhet: 71007, Page: 002, Side: 2, Line: 48, Word: 6",No data,,,,,,,,,שאין,None,No data,
cryK,"Masekhet: 71007, Page: 002, Side: 2, Line: 48, Word: 7",No data,,,,,,,,,צריך,None,No data,
"l)mw"";","Masekhet: 71007, Page: 002, Side: 2, Line: 48, Word: 8",No data,,,,,,,,,לאמו;,None,No data,
mdrbnN,"Masekhet: 71007, Page: 002, Side: 2, Line: 49, Word: 0",p,,,,,"of, genitive particle",,,,מדרבנן,md_,preposition,"of, genitive particle"
hw),"Masekhet: 71007, Page: 002, Side: 2, Line: 49, Word: 1",P01,,,,,he,,,,הוא,hw),preposition independent,he
dmxyyb,"Masekhet: 71007, Page: 002, Side: 2, Line: 49, Word: 2",c,verb Dt,,,,"to be obligated, subject to liability",to incur guilt,to be conquered,,דמחייב,xwb,conjunction | verb ethpaal,"to be obligated, subject to liability | to incur guilt | to be conquered"
why),"Masekhet: 71007, Page: 002, Side: 2, Line: 49, Word: 3",c,P01,,,,"and, also",she,,,והיא,hy),conjunction | preposition independent,"and, also | she"
drbnN,"Masekhet: 71007, Page: 002, Side: 2, Line: 49, Word: 4",p,N,,,,"of, genitive particle","lord, master",,,דרבנן,rbnn,preposition | noun,"of, genitive particle | lord, master"
l),"Masekhet: 71007, Page: 002, Side: 2, Line: 49, Word: 5",a,,,,,"no, not",,,,לא,l),adverb,"no, not"
cyt);,"Masekhet: 71007, Page: 002, Side: 2, Line: 50, Word: 0",verb G,,,,,"to listen, hear",,,,ציתא;,cwt,verb peal,"to listen, hear"
m$wM,"Masekhet: 71007, Page: 003, Side: 1, Line: 01, Word: 0",p01,,,,,because of,,,,משום,m$wm,preposition independent,because of
)wyr),"Masekhet: 71007, Page: 003, Side: 1, Line: 01, Word: 1",noun sg. emphatic,,,,,"air, sky",,,,אוירא,)wyr),noun sg. emphatic,"air, sky"
"""bswkh","Masekhet: 71007, Page: 003, Side: 1, Line: 01, Word: 2",No data,,,,,,,,,בסוכה,None,No data,
"qTnh""","Masekhet: 71007, Page: 003, Side: 1, Line: 01, Word: 3",No data,,,,,,,,,קטנה,None,No data,
plygy;,"Masekhet: 71007, Page: 003, Side: 1, Line: 02, Word: 0",verb G,,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",פליגי;,plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
rbnN,"Masekhet: 71007, Page: 003, Side: 1, Line: 02, Word: 1",N,,,,,"lord, master",,,,רבנן,rbnn,noun,"lord, master"
sbry;,"Masekhet: 71007, Page: 003, Side: 1, Line: 02, Word: 2",verb G,,,,,to have thoughts,idioms:,,,סברי;,sbr,verb peal,to have thoughts | idioms:
)yhy,"Masekhet: 71007, Page: 003, Side: 1, Line: 08, Word: 0",P01,,,,,she,,,,איהי,)yhy,preposition independent,she
"""bqyTwnwt""","Masekhet: 71007, Page: 003, Side: 1, Line: 08, Word: 1",No data,,,,,,,,,בקיטונות,None,No data,
hwt,"Masekhet: 71007, Page: 003, Side: 1, Line: 08, Word: 2",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הות,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
ytb),"Masekhet: 71007, Page: 003, Side: 1, Line: 08, Word: 3",verb G,,,,,to sit,to dwell,to settle down,to be inhabited,יתבא,ytb,verb peal,to sit | to dwell | to settle down | to be inhabited
m$wM,"Masekhet: 71007, Page: 003, Side: 1, Line: 09, Word: 0",p01,,,,,because of,,,,משום,m$wm,preposition independent,because of
cny(wt);,"Masekhet: 71007, Page: 003, Side: 1, Line: 09, Word: 1",noun sg. emphatic,,,,,modesty,,,,צניעותא;,cny(wt),noun sg. emphatic,modesty
"""wbnyh","Masekhet: 71007, Page: 003, Side: 1, Line: 09, Word: 2",No data,,,,,,,,,ובניה,None,No data,
bswkh,"Masekhet: 71007, Page: 003, Side: 1, Line: 09, Word: 3",No data,,,,,,,,,בסוכה,None,No data,
"gdwlh""","Masekhet: 71007, Page: 003, Side: 1, Line: 09, Word: 4",No data,,,,,,,,,גדולה,None,No data,
hww,"Masekhet: 71007, Page: 003, Side: 1, Line: 09, Word: 5",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוו,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
ytby;,"Masekhet: 71007, Page: 003, Side: 1, Line: 09, Word: 6",verb G,,,,,to sit,to dwell,to settle down,to be inhabited,יתבי;,ytb,verb peal,to sit | to dwell | to settle down | to be inhabited
wm$wM,"Masekhet: 71007, Page: 003, Side: 1, Line: 09, Word: 7",c,c,,,,"and, also","because, since",,,ומשום,m$wm,conjunction | conjunction,"and, also | because, since"
hky,"Masekhet: 71007, Page: 003, Side: 1, Line: 09, Word: 8",X,,,,,"so, thus",,,,הכי,hky,X,"so, thus"
"""l)","Masekhet: 71007, Page: 003, Side: 1, Line: 09, Word: 9",No data,,,,,,,,,לא,None,No data,
)mrw,"Masekhet: 71007, Page: 003, Side: 1, Line: 09, Word: 10",No data,,,,,,,,,אמרו,None,No data,
lh,"Masekhet: 71007, Page: 003, Side: 1, Line: 09, Word: 11",No data,,,,,,,,,לה,None,No data,
"dbr"";","Masekhet: 71007, Page: 003, Side: 1, Line: 09, Word: 12",No data,,,,,,,,,דבר;,None,No data,
km)N,"Masekhet: 71007, Page: 003, Side: 1, Line: 13, Word: 0",c,,,,,just as,,,,כמאן,km)n@d_,conjunction,just as
kbyt $m)y;,"Masekhet: 71007, Page: 003, Side: 1, Line: 14, Word: 0",p02,,,,,like,,,,כבית שמאי;,k_,preposition with pronominal suffix,like
)l),"Masekhet: 71007, Page: 003, Side: 1, Line: 14, Word: 1",c,,,,,but rather,,,,אלא,)l),conjunction,but rather
km)N;,"Masekhet: 71007, Page: 003, Side: 1, Line: 14, Word: 2",P01,,,,,who?,,,,כמאן;,m)n,preposition independent,who?
)yk),"Masekhet: 71007, Page: 003, Side: 1, Line: 14, Word: 3",a,,,,,there is here,,,,איכא,)yk),adverb,there is here
d)mry,"Masekhet: 71007, Page: 003, Side: 1, Line: 14, Word: 4",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,דאמרי,)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
)m',"Masekhet: 71007, Page: 003, Side: 1, Line: 15, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh,"Masekhet: 71007, Page: 003, Side: 1, Line: 15, Word: 1",p02,,,,,"to, for",,,,ליה,l_,preposition with pronominal suffix,"to, for"
r',"Masekhet: 71007, Page: 003, Side: 1, Line: 15, Word: 2",No data,,,,,,,,,ר',None,No data,
)b);,"Masekhet: 71007, Page: 003, Side: 1, Line: 15, Word: 3",No data,,,,,,,,,אבא;,None,No data,
d)m',"Masekhet: 71007, Page: 003, Side: 1, Line: 15, Word: 4",c,verb G,,,,to say,to command,to think,idiomatic and special usages:,דאמ',)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
