text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,split_word_0,split_word_1,split_word_2,split_word_3,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
qTl;,"Masekhet: 71036, Page: 032, Side: 1, Line: 52, Word: 1",verb G,,,,,q?l,,,,to kill,"to make something not 'living' in its various metaph. senses, i.e., not raw, not flowing, etc.",to fell,,קטל;,qTl,verb peal,"to kill | to make something not 'living' in its various metaph. senses, i.e., not raw, not flowing, etc. | to fell"
)y,"Masekhet: 71036, Page: 032, Side: 1, Line: 52, Word: 2",c,,,,,?y,,,,"if, whether",,,,אי,)y,conjunction,"if, whether"
qTyln),"Masekhet: 71036, Page: 032, Side: 1, Line: 52, Word: 3",verb G,,,,,q?l,,,,to kill,"to make something not 'living' in its various metaph. senses, i.e., not raw, not flowing, etc.",to fell,,קטילנא,qTl,verb peal,"to kill | to make something not 'living' in its various metaph. senses, i.e., not raw, not flowing, etc. | to fell"
lK,"Masekhet: 71036, Page: 032, Side: 1, Line: 52, Word: 4",p02,,,,,l_,,,,"to, for",,,,לך,l_,preposition with pronominal suffix,"to, for"
)mry;,"Masekhet: 71036, Page: 032, Side: 1, Line: 52, Word: 5",verb G,,,,,?mr,,,,to say,to command,to think,idiomatic and special usages:,אמרי;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
dn$y,"Masekhet: 71036, Page: 032, Side: 1, Line: 53, Word: 0",p,noun pl. emphatic,,,,dy,"?nth, ?ntt?",,,"of, genitive particle","woman, wife",,,דנשי,)ytt),preposition | noun pl. emphatic,"of, genitive particle | woman, wife"
qTlwh;,"Masekhet: 71036, Page: 032, Side: 1, Line: 53, Word: 1",verb G,,,,,q?l,,,,to kill,"to make something not 'living' in its various metaph. senses, i.e., not raw, not flowing, etc.",to fell,,קטלוה;,qTl,verb peal,"to kill | to make something not 'living' in its various metaph. senses, i.e., not raw, not flowing, etc. | to fell"
)',"Masekhet: 71036, Page: 032, Side: 1, Line: 53, Word: 2",verb G,,,,,?mr,,,,to say,to command,to think,idiomatic and special usages:,א',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lhy;,"Masekhet: 71036, Page: 032, Side: 1, Line: 53, Word: 3",p03,P,,,,l_,h?y,,,"to, for",this,,,להי;,h)y,preposition proclitic | P,"to, for | this"
)yyty,"Masekhet: 71036, Page: 032, Side: 1, Line: 53, Word: 4",verb C,,,,,?ty,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,אייתי,)ty,verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
ly,"Masekhet: 71036, Page: 032, Side: 1, Line: 53, Word: 5",p02,,,,,l_,,,,"to, for",,,,לי,l_,preposition with pronominal suffix,"to, for"
n?h?m);,"Masekhet: 71036, Page: 032, Side: 1, Line: 53, Word: 6",noun sg. emphatic,,,,,"l?m, l?m?",,,,"bread, food",,,,נהמא;,nhm),noun sg. emphatic,"bread, food"
)yytw,"Masekhet: 71036, Page: 032, Side: 1, Line: 54, Word: 0",verb C,,,,,?ty,,,,to bring,"to make something achieve, reach (without physical motion)",to endure,idioms,אייתו,)ty,verb (h)aphel,"to bring | to make something achieve, reach (without physical motion) | to endure | idioms"
lyh,"Masekhet: 71036, Page: 032, Side: 1, Line: 54, Word: 1",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
ddhb),"Masekhet: 71036, Page: 032, Side: 1, Line: 54, Word: 2",noun sg. emphatic,,,,,"dhb, dhb?",,,,gold,,,,דדהבא,dhb),noun sg. emphatic,gold
)ptw^r^),"Masekhet: 71036, Page: 032, Side: 1, Line: 54, Word: 3",noun sg. emphatic,,,,,"ptwr, ptwr?",,,,table,,,,אפתורא,ptwr),noun sg. emphatic,table
dhb);,"Masekhet: 71036, Page: 032, Side: 1, Line: 54, Word: 4",noun sg. emphatic,,,,,"dhb, dhb?",,,,gold,,,,דהבא;,dhb),noun sg. emphatic,gold
)',"Masekhet: 71036, Page: 032, Side: 2, Line: 01, Word: 0",verb G,,,,,?mr,,,,to say,to command,to think,idiomatic and special usages:,א',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lhy;,"Masekhet: 71036, Page: 032, Side: 2, Line: 01, Word: 1",p03,P,,,,l_,h?y,,,"to, for",this,,,להי;,h)y,preposition proclitic | P,"to, for | this"
m<y>,"Masekhet: 71036, Page: 032, Side: 2, Line: 01, Word: 2",c,,,,,my,,,,interrogative particle,,,,מי,my,conjunction,interrogative particle
)kly,"Masekhet: 71036, Page: 032, Side: 2, Line: 01, Word: 3",verb G,,,,,?kl,,,,to eat,to consume,to enjoy the usufruct of something,in idioms,אכלי,)kl,verb peal,to eat | to consume | to enjoy the usufruct of something | in idioms
)yn$y,"Masekhet: 71036, Page: 032, Side: 2, Line: 01, Word: 4",noun pl. emphatic,,,,,"?n?, ?n??",,,,"person, someone",,,,אינשי,)yn$),noun pl. emphatic,"person, someone"
nhm),"Masekhet: 71036, Page: 032, Side: 2, Line: 01, Word: 5",noun sg. emphatic,,,,,"l?m, l?m?",,,,"bread, food",,,,נהמא,nhm),noun sg. emphatic,"bread, food"
ddhb);,"Masekhet: 71036, Page: 032, Side: 2, Line: 01, Word: 6",noun sg. emphatic,,,,,"dhb, dhb?",,,,gold,,,,דדהבא;,dhb),noun sg. emphatic,gold
)mrw,"Masekhet: 71036, Page: 032, Side: 2, Line: 01, Word: 7",verb G,,,,,?mr,,,,to say,to command,to think,idiomatic and special usages:,אמרו,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh;,"Masekhet: 71036, Page: 032, Side: 2, Line: 02, Word: 0",p02,,,,,l_,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
)l),"Masekhet: 71036, Page: 032, Side: 2, Line: 02, Word: 1",c,,,,,?l?,,,,but rather,,,,אלא,)l),conjunction,but rather
?l?),"Masekhet: 71036, Page: 032, Side: 2, Line: 02, Word: 2",a,,,,,l?,,,,"no, not",,,,לא,l),adverb,"no, not"
^hwwt^,"Masekhet: 71036, Page: 032, Side: 2, Line: 02, Word: 3",verb G,,,,,hwy,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוות,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
lK,"Masekhet: 71036, Page: 032, Side: 2, Line: 02, Word: 4",p02,,,,,l_,,,,"to, for",,,,לך,l_,preposition with pronominal suffix,"to, for"
nhm),"Masekhet: 71036, Page: 032, Side: 2, Line: 02, Word: 5",noun sg. emphatic,,,,,"l?m, l?m?",,,,"bread, food",,,,נהמא,nhm),noun sg. emphatic,"bread, food"
b)trK,"Masekhet: 71036, Page: 032, Side: 2, Line: 02, Word: 6",p02,noun sg. emphatic,,,,b_,"?tr, ?tr?",,,"in, with",place,,,באתרך,)tr),preposition with pronominal suffix | noun sg. emphatic,"in, with | place"
d$qlt,"Masekhet: 71036, Page: 032, Side: 2, Line: 03, Word: 0",c,verb G,,,,dy,?ql,,,to lift,"to take away, remove",to deal with,"to take, take as acceptable, accept",דשקלת,$ql,conjunction | verb peal,"to lift | to take away, remove | to deal with | to take, take as acceptable, accept"
w)tyt,"Masekhet: 71036, Page: 032, Side: 2, Line: 03, Word: 1",c,verb G,,,,w_,?ty,,,to come,to occur; w.,: to befall,to be fitting,ואתית,)ty,conjunction | verb peal,to come | to occur; w. | : to befall | to be fitting
lhk);,"Masekhet: 71036, Page: 032, Side: 2, Line: 03, Word: 2",p03,a,,,,l_,hkh,,,"to, for",here,,,להכא;,hk),preposition proclitic | adverb,"to, for | here"
kd,"Masekhet: 71036, Page: 032, Side: 2, Line: 03, Word: 3",c,,,,,"kd, kdy",,,,when,,,,כד,kd,conjunction,when
?n?pyq,"Masekhet: 71036, Page: 032, Side: 2, Line: 03, Word: 4",verb G,,,,,npq,,,,"to go out, come out, leave","to turn into, end up differently from how it started","to be spent, i.e. used up, consumed",": similar to, appropriate for",נפיק,npq,verb peal,"to go out, come out, leave | to turn into, end up differently from how it started | to be spent, i.e. used up, consumed | : similar to, appropriate for"
w)ty,"Masekhet: 71036, Page: 032, Side: 2, Line: 04, Word: 0",c,verb G,,,,w_,?ty,,,to come,to occur; w.,: to befall,to be fitting,ואתי,)ty,conjunction | verb peal,to come | to occur; w. | : to befall | to be fitting
ktb,"Masekhet: 71036, Page: 032, Side: 2, Line: 04, Word: 1",verb G,,,,,ktb,,,,to write,to draw,,,כתב,ktb,verb peal,to write | to draw
)bb),"Masekhet: 71036, Page: 032, Side: 2, Line: 04, Word: 2",noun sg. emphatic,,,,,"bb, bb?",,,,gateway; opening; section,,,,אבבא,bb),noun sg. emphatic,gateway; opening; section
dmxwz);,"Masekhet: 71036, Page: 032, Side: 2, Line: 04, Word: 3",p,noun sg. emphatic,,,,dy,"m?wz, m?wz?",,,"of, genitive particle",port; town,,,דמחוזא;,mxwz),preposition | noun sg. emphatic,"of, genitive particle | port; town"
)n),"Masekhet: 71036, Page: 032, Side: 2, Line: 04, Word: 4",P01,,,,,?nh,,,,I,,,,אנא,)n),preposition independent,I
)lksndrws,"Masekhet: 71036, Page: 032, Side: 2, Line: 04, Word: 5",No data,,,,,,,,,,,,,אלכסנדרוס,None,No data,
hwyty,"Masekhet: 71036, Page: 032, Side: 2, Line: 05, Word: 0",verb G,,,,,hwy,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הויתי,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
$Ty);,"Masekhet: 71036, Page: 032, Side: 2, Line: 05, Word: 1",noun sg. emphatic,,,,,??y,,,,foolish,,,,שטיא;,$Ty),noun sg. emphatic,foolish
(d,"Masekhet: 71036, Page: 032, Side: 2, Line: 05, Word: 2",c,,,,,?d,,,,until,,,,עד,(d,conjunction,until
d)tyty,"Masekhet: 71036, Page: 032, Side: 2, Line: 05, Word: 3",c,verb G,,,,dy,?ty,,,to come,to occur; w.,: to befall,to be fitting,דאתיתי,)ty,conjunction | verb peal,to come | to occur; w. | : to befall | to be fitting
lmdynt,"Masekhet: 71036, Page: 032, Side: 2, Line: 05, Word: 4",p02,noun sg. abs. or construct,,,,l_,"mdynh, mdynt?",,,"to, for",province; capital city,,,למדינת,mdynt),preposition with pronominal suffix | noun sg. abs. or construct,"to, for | province; capital city"
)pryq<y>,"Masekhet: 71036, Page: 032, Side: 2, Line: 06, Word: 0",No data,,,,,,,,,,,,,אפריקי,None,No data,
dn$yy);,"Masekhet: 71036, Page: 032, Side: 2, Line: 06, Word: 1",c,noun pl. emphatic,,,,dy,"?nth, ?ntt?",,,"who,which (relative)","woman, wife",,,דנשייא;,)ytt),conjunction | noun pl. emphatic,"who,which (relative) | woman, wife"
wylypyt,"Masekhet: 71036, Page: 032, Side: 2, Line: 06, Word: 2",c,V,,,,w_,"?lp, ylp",,,,,,,ויליפית,ylp,conjunction | V,
"""(ch""","Masekhet: 71036, Page: 032, Side: 2, Line: 06, Word: 3",No data,,,,,,,,,,,,,עצה,None,No data,
mN,"Masekhet: 71036, Page: 032, Side: 2, Line: 06, Word: 4",p01,,,,,mn,,,,from,,,,מן,mn,preposition independent,from
n$yy);,"Masekhet: 71036, Page: 032, Side: 2, Line: 06, Word: 5",noun pl. emphatic,,,,,"?nth, ?ntt?",,,,"woman, wife",,,,נשייא;,)ytt),noun pl. emphatic,"woman, wife"
ky,"Masekhet: 71036, Page: 032, Side: 2, Line: 06, Word: 6",p01,,,,,ky,,,,like,,,,כי,ky,preposition independent,like
$qyl,"Masekhet: 71036, Page: 032, Side: 2, Line: 06, Word: 7",verb G,,,,,?ql,,,,to lift,"to take away, remove",to deal with,"to take, take as acceptable, accept",שקיל,$ql,verb peal,"to lift | to take away, remove | to deal with | to take, take as acceptable, accept"
?w)?ty,"Masekhet: 71036, Page: 032, Side: 2, Line: 07, Word: 0",c,verb G,,,,w_,?ty,,,to come,to occur; w.,: to befall,to be fitting,ואתי,)ty,conjunction | verb peal,to come | to occur; w. | : to befall | to be fitting
ytyb,"Masekhet: 71036, Page: 032, Side: 2, Line: 07, Word: 1",verb G,,,,,ytb,,,,to sit,to dwell,to settle down,to be inhabited,יתיב,ytb,verb peal,to sit | to dwell | to settle down | to be inhabited
)hhw),"Masekhet: 71036, Page: 032, Side: 2, Line: 07, Word: 2",P,,,,,hhw?,,,,that one (m.),,,,אההוא,hhw),P,that one (m.)
m(yyn);,"Masekhet: 71036, Page: 032, Side: 2, Line: 07, Word: 3",noun sg. emphatic,,,,,"m?yn, m?yn?",,,,fountain,,,,מעיינא;,m(yyn),noun sg. emphatic,fountain
q),"Masekhet: 71036, Page: 032, Side: 2, Line: 07, Word: 4",a,,,,,q?,,,,aspectual particle,,,,קא,q),adverb,aspectual particle
)kyl,"Masekhet: 71036, Page: 032, Side: 2, Line: 07, Word: 5",verb G,,,,,?kl,,,,to eat,to consume,to enjoy the usufruct of something,in idioms,אכיל,)kl,verb peal,to eat | to consume | to enjoy the usufruct of something | in idioms
nhm);,"Masekhet: 71036, Page: 032, Side: 2, Line: 07, Word: 6",noun sg. emphatic,,,,,"l?m, l?m?",,,,"bread, food",,,,נהמא;,nhm),noun sg. emphatic,"bread, food"
hww,"Masekhet: 71036, Page: 032, Side: 2, Line: 08, Word: 0",verb G,,,,,hwy,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוו,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
bhdy,"Masekhet: 71036, Page: 032, Side: 2, Line: 08, Word: 1",p01,,,,,bhdy,,,,"with, while",,,,בהדי,bhdy,preposition independent,"with, while"
gyldny,"Masekhet: 71036, Page: 032, Side: 2, Line: 08, Word: 2",noun pl. emphatic,,,,,"gldn, gldn?",,,,a small fish,,,,גילדני,gyldn),noun pl. emphatic,a small fish
^dmlxy^;,"Masekhet: 71036, Page: 032, Side: 2, Line: 08, Word: 4",c,verb G,,,,dy,ml?,,,to salt,to become salty,"to share someone's salt, i.e. dine together",to scatter (salt-like material),דמלחי;,mlx,conjunction | verb peal,"to salt | to become salty | to share someone's salt, i.e. dine together | to scatter (salt-like material)"
bhdy{h},"Masekhet: 71036, Page: 032, Side: 2, Line: 08, Word: 5",p,,,,,bhdy,,,,"with, while",,,,בהדי,bhdy,preposition,"with, while"
dmxwwry,"Masekhet: 71036, Page: 032, Side: 2, Line: 08, Word: 6",verb D,,,,,?wr,,,,to whiten,"to wash, launder",to clarify,,דמחוורי,xwwr,verb pael,"to whiten | to wash, launder | to clarify"
lhw,"Masekhet: 71036, Page: 032, Side: 2, Line: 08, Word: 7",p,,,,,l_,,,,"to, for",,,,להו,l_,preposition,"to, for"
n?p?l,"Masekhet: 71036, Page: 032, Side: 2, Line: 09, Word: 0",verb G,,,,,npl,,,,to fall,"to befall, occur",:,:,נפל,npl,verb peal,"to fall | to befall, occur | : | :"
bhw,"Masekhet: 71036, Page: 032, Side: 2, Line: 09, Word: 1",p02,,,,,b_,,,,"in, with",,,,בהו,b_,preposition with pronominal suffix,"in, with"
r{w}<y>x);,"Masekhet: 71036, Page: 032, Side: 2, Line: 09, Word: 2",noun sg. emphatic,,,,,"ry?, ry??",,,,smell,,,,ריחא;,ryx),noun sg. emphatic,smell
)';,"Masekhet: 71036, Page: 032, Side: 2, Line: 09, Word: 3",verb G,,,,,?mr,,,,to say,to command,to think,idiomatic and special usages:,א';,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
$m',"Masekhet: 71036, Page: 032, Side: 2, Line: 09, Word: 4",verb G,,,,,?m?,,,,to hear (w. d.o. or,) something,to listen,,שמ',$m(,verb peal,to hear (w. d.o. or | ) something | to listen
my',"Masekhet: 71036, Page: 032, Side: 2, Line: 09, Word: 5",p02,,,,,mn,,,,from,,,,מי',mn,preposition with pronominal suffix,from
h)y,"Masekhet: 71036, Page: 032, Side: 2, Line: 09, Word: 6",P01,,,,,h?y,,,,this,,,,האי,h)y,preposition independent,this
m(yyn),"Masekhet: 71036, Page: 032, Side: 2, Line: 09, Word: 7",noun sg. emphatic,,,,,"m?yn, m?yn?",,,,fountain,,,,מעיינא,m(yyn),noun sg. emphatic,fountain
"""mgN","Masekhet: 71036, Page: 032, Side: 2, Line: 09, Word: 8",No data,,,,,,,,,,,,,מגן,None,No data,
(dN","Masekhet: 71036, Page: 032, Side: 2, Line: 09, Word: 9",No data,,,,,,,,,,,,,עדן,None,No data,
q)ty;,"Masekhet: 71036, Page: 032, Side: 2, Line: 10, Word: 0",verb G,,,,,?ty,,,,to come,to occur; w.,: to befall,to be fitting,קאתי;,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
)yk',"Masekhet: 71036, Page: 032, Side: 2, Line: 10, Word: 1",a,,,,,?yk?,,,,there is here,,,,איכ',)yk),adverb,there is here
d)';,"Masekhet: 71036, Page: 032, Side: 2, Line: 10, Word: 2",c,verb G,,,,dy,?mr,,,to say,to command,to think,idiomatic and special usages:,דא';,)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
$q),"Masekhet: 71036, Page: 032, Side: 2, Line: 10, Word: 3",verb G,,,,,?ql,,,,to lift,"to take away, remove",to deal with,"to take, take as acceptable, accept",שקא,$qy#2,verb peal,"to lift | to take away, remove | to deal with | to take, take as acceptable, accept"
mhnhw,"Masekhet: 71036, Page: 032, Side: 2, Line: 10, Word: 4",p,P02,,,,mn,"hnhw, hnhwn",,,from,those (m.),,,מהנהו,hnhw,preposition | preposition with pronominal suffix,from | those (m.)
my);,"Masekhet: 71036, Page: 032, Side: 2, Line: 10, Word: 5",noun pl. emphatic,,,,,"myyn, my?",,,,water,,,,מיא;,my),noun pl. emphatic,water
Tr),"Masekhet: 71036, Page: 032, Side: 2, Line: 10, Word: 6",verb G,,,,,?ry,,,,"to thrust at, push at",to throw,"to strike, smash against something","fig. : to impact, affect",טרא,Try,verb peal,"to thrust at, push at | to throw | to strike, smash against something | fig. : to impact, affect"
b)?p?<y>h;,"Masekhet: 71036, Page: 032, Side: 2, Line: 11, Word: 0",p02,noun pl. emphatic,,,,b_,"?pyn, ?py?",,,"in, with",face; surface,,,באפיה;,)py,preposition with pronominal suffix | noun pl. emphatic,"in, with | face; surface"
)yk',"Masekhet: 71036, Page: 032, Side: 2, Line: 11, Word: 1",a,,,,,?yk?,,,,there is here,,,,איכ',)yk),adverb,there is here
d)';,"Masekhet: 71036, Page: 032, Side: 2, Line: 11, Word: 2",c,verb G,,,,dy,?mr,,,to say,to command,to think,idiomatic and special usages:,דא';,)mr,conjunction | verb peal,to say | to command | to think | idiomatic and special usages:
)ydly,"Masekhet: 71036, Page: 032, Side: 2, Line: 11, Word: 3",verb Dt,,,,,dly,,,,to be drawn out,to be lifted up,,,אידלי,dly,verb ethpaal,to be drawn out | to be lifted up
kwlyh,"Masekhet: 71036, Page: 032, Side: 2, Line: 11, Word: 4",noun sg. emphatic,,,,,"kl, kl?",,,,"all, every",,,,כוליה,kl,noun sg. emphatic,"all, every"
(d,"Masekhet: 71036, Page: 032, Side: 2, Line: 11, Word: 5",c,,,,,?d,,,,until,,,,עד,(d,conjunction,until
dmT),"Masekhet: 71036, Page: 032, Side: 2, Line: 11, Word: 6",c,verb G,,,,dy,m?y,,,"to come, to reach","to happen, occur","to be able, achieve",,דמטא,mTy,conjunction | verb peal,"to come, to reach | to happen, occur | to be able, achieve"
lptx);,"Masekhet: 71036, Page: 032, Side: 2, Line: 12, Word: 0",p02,noun sg. emphatic,,,,l_,"pt?, pt??",,,"to, for",one who opens,,,לפתחא;,ptx),preposition with pronominal suffix | noun sg. emphatic,"to, for | one who opens"
^ky,"Masekhet: 71036, Page: 032, Side: 2, Line: 12, Word: 1",c,,,,,ky,,,,when,,,,כי,ky,conjunction,when
mT),"Masekhet: 71036, Page: 032, Side: 2, Line: 12, Word: 2",verb G,,,,,m?y,,,,"to come, to reach","to happen, occur","to be able, achieve",,מטא,mTy,verb peal,"to come, to reach | to happen, occur | to be able, achieve"
lptx),"Masekhet: 71036, Page: 032, Side: 2, Line: 12, Word: 3",p02,noun sg. emphatic,,,,l_,"pt?, pt??",,,"to, for",one who opens,,,לפתחא,ptx),preposition with pronominal suffix | noun sg. emphatic,"to, for | one who opens"
"""dgN","Masekhet: 71036, Page: 032, Side: 2, Line: 12, Word: 4",No data,,,,,,,,,,,,,דגן,None,No data,
(dN"^,"Masekhet: 71036, Page: 032, Side: 2, Line: 12, Word: 5",No data,,,,,,,,,,,,,עדן,None,No data,
rm),"Masekhet: 71036, Page: 032, Side: 2, Line: 12, Word: 6",verb G,,,,,rmy,,,,to throw downward,to set something down,fig. (w.,) : to impose something (on someone),רמא,rmy,verb peal,to throw downward | to set something down | fig. (w. | ) : to impose something (on someone)
ql);,"Masekhet: 71036, Page: 032, Side: 2, Line: 12, Word: 7",noun sg. emphatic,,,,,"ql, ql?",,,,clod,,,,קלא;,ql)#2,noun sg. emphatic,clod
ptxw,"Masekhet: 71036, Page: 032, Side: 2, Line: 12, Word: 8",verb G,,,,,pt?,,,,to open,"fig.: to explain, solve",to begin (especially a speech or text),to issue a summons,פתחו,ptx,verb peal,"to open | fig.: to explain, solve | to begin (especially a speech or text) | to issue a summons"
ly,"Masekhet: 71036, Page: 032, Side: 2, Line: 12, Word: 9",p02,,,,,l_,,,,"to, for",,,,לי,l_,preposition with pronominal suffix,"to, for"
bb);,"Masekhet: 71036, Page: 032, Side: 2, Line: 12, Word: 10",noun sg. emphatic,,,,,"bb, bb?",,,,gateway; opening; section,,,,בבא;,bb),noun sg. emphatic,gateway; opening; section
)',"Masekhet: 71036, Page: 032, Side: 2, Line: 13, Word: 0",verb G,,,,,?mr,,,,to say,to command,to think,idiomatic and special usages:,א',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lhw;,"Masekhet: 71036, Page: 032, Side: 2, Line: 13, Word: 1",p,,,,,l_,,,,"to, for",,,,להו;,l_,preposition,"to, for"
)n),"Masekhet: 71036, Page: 032, Side: 2, Line: 13, Word: 2",P01,,,,,?nh,,,,I,,,,אנא,)n),preposition independent,I
mlk?)?,"Masekhet: 71036, Page: 032, Side: 2, Line: 14, Word: 0",noun sg. emphatic,,,,,"mlk, mlk?",,,,king,,,,מלכא,mlk),noun sg. emphatic,king
)n);,"Masekhet: 71036, Page: 032, Side: 2, Line: 14, Word: 1",P01,,,,,?nh,,,,I,,,,אנא;,)n),preposition independent,I
myx$b,"Masekhet: 71036, Page: 032, Side: 2, Line: 14, Word: 2",verb G,,,,,??b,,,,"to think a thought about, take into account",to regard as after due thought,to calculate,,מיחשב,x$b,verb peal,"to think a thought about, take into account | to regard as after due thought | to calculate"
x$ybn);,"Masekhet: 71036, Page: 032, Side: 2, Line: 14, Word: 3",A01,,,,,??yb,,,,important,,,,חשיבנא;,x$yb,adjective singular absolute or construct,important
hbw,"Masekhet: 71036, Page: 032, Side: 2, Line: 14, Word: 4",verb G,,,,,yhb,,,,to give,to place,"to permit, allow","as coverb: to be on the point of doing something, give oneself over to",הבו,yhb,verb peal,"to give | to place | to permit, allow | as coverb: to be on the point of doing something, give oneself over to"
ly,"Masekhet: 71036, Page: 032, Side: 2, Line: 14, Word: 5",p02,,,,,l_,,,,"to, for",,,,לי,l_,preposition with pronominal suffix,"to, for"
mydy;,"Masekhet: 71036, Page: 032, Side: 2, Line: 14, Word: 6",R,,,,,"md?m, mdm, mydy",,,,something,,,,מידי;,mydy,R,something
yhbw,"Masekhet: 71036, Page: 032, Side: 2, Line: 15, Word: 0",verb G,,,,,yhb,,,,to give,to place,"to permit, allow","as coverb: to be on the point of doing something, give oneself over to",יהבו,yhb,verb peal,"to give | to place | to permit, allow | as coverb: to be on the point of doing something, give oneself over to"
l?y?h,"Masekhet: 71036, Page: 032, Side: 2, Line: 15, Word: 1",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
gwlglt),"Masekhet: 71036, Page: 032, Side: 2, Line: 15, Word: 2",noun sg. emphatic,,,,,"gwlglh, gwlglt?",,,,skull,,,,גולגלתא,gwlglt),noun sg. emphatic,skull
xd?h?;,"Masekhet: 71036, Page: 032, Side: 2, Line: 15, Word: 3",n01,,,,,?d,,,,one,,,,חדה;,xd,numeral singular absolute or construct,one
)t),"Masekhet: 71036, Page: 032, Side: 2, Line: 15, Word: 4",verb G,,,,,?ty,,,,to come,to occur; w.,: to befall,to be fitting,אתא,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
tqlyh,"Masekhet: 71036, Page: 032, Side: 2, Line: 15, Word: 5",verb G,,,,,tql,,,,"to hang, to weigh something",to estimate,to balance,to weigh (intrans.),תקליה,tql,verb peal,"to hang, to weigh something | to estimate | to balance | to weigh (intrans.)"
lkwlyh,"Masekhet: 71036, Page: 032, Side: 2, Line: 15, Word: 6",p03,noun sg. emphatic,,,,l_,"kl, kl?",,,"to, for","all, every",,,לכוליה,kl,preposition proclitic | noun sg. emphatic,"to, for | all, every"
ksp),"Masekhet: 71036, Page: 032, Side: 2, Line: 16, Word: 0",noun sg. emphatic,,,,,"ksp, ksp?",,,,"silver, money",,,,כספא,ksp),noun sg. emphatic,"silver, money"
wdhb),"Masekhet: 71036, Page: 032, Side: 2, Line: 16, Word: 1",c,noun sg. emphatic,,,,w_,"dhb, dhb?",,,"and, also",gold,,,ודהבא,dhb),conjunction | noun sg. emphatic,"and, also | gold"
dylyh,"Masekhet: 71036, Page: 032, Side: 2, Line: 16, Word: 2",P,,,,,dyl_,,,,(with pronominal suffixes:) independent possessive pronoun,,,,דיליה,dyl_,P,(with pronominal suffixes:) independent possessive pronoun
bhdyh,"Masekhet: 71036, Page: 032, Side: 2, Line: 16, Word: 3",p02,,,,,bhdy,,,,"with, while",,,,בהדיה,bhdy,preposition with pronominal suffix,"with, while"
wl),"Masekhet: 71036, Page: 032, Side: 2, Line: 16, Word: 4",c,a,,,,w_,l?,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
hwh,"Masekhet: 71036, Page: 032, Side: 2, Line: 16, Word: 5",verb G,,,,,hwy,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
tqyl;,"Masekhet: 71036, Page: 032, Side: 2, Line: 16, Word: 6",verb G,,,,,tql,,,,"to hang, to weigh something",to estimate,to balance,to weigh (intrans.),תקיל;,tql,verb peal,"to hang, to weigh something | to estimate | to balance | to weigh (intrans.)"
)',"Masekhet: 71036, Page: 032, Side: 2, Line: 17, Word: 0",verb G,,,,,?mr,,,,to say,to command,to think,idiomatic and special usages:,א',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lhw,"Masekhet: 71036, Page: 032, Side: 2, Line: 17, Word: 1",p02,,,,,l_,,,,"to, for",,,,להו,l_,preposition with pronominal suffix,"to, for"
lrbnN;,"Masekhet: 71036, Page: 032, Side: 2, Line: 17, Word: 2",p03,N,,,,l_,"rbn, rbn?",,,"to, for","lord, master",,,לרבנן;,rbnn,preposition proclitic | noun,"to, for | lord, master"
m)y,"Masekhet: 71036, Page: 032, Side: 2, Line: 17, Word: 3",P01,,,,,m?y,,,,what,,,,מאי,m)y,preposition independent,what
h)y;,"Masekhet: 71036, Page: 032, Side: 2, Line: 17, Word: 4",P01,,,,,h?y,,,,this,,,,האי;,h)y,preposition independent,this
)mrw,"Masekhet: 71036, Page: 032, Side: 2, Line: 17, Word: 5",verb G,,,,,?mr,,,,to say,to command,to think,idiomatic and special usages:,אמרו,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh;,"Masekhet: 71036, Page: 032, Side: 2, Line: 17, Word: 6",p02,,,,,l_,,,,"to, for",,,,ליה;,l_,preposition with pronominal suffix,"to, for"
