text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,split_word_0,split_word_1,split_word_2,split_word_3,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
"bkdy""","Masekhet: 71034, Page: 012, Side: 2, Line: 51, Word: 9",No data,,,,,,,,,,,,,בכדי,None,No data,
""")kylt","Masekhet: 71034, Page: 012, Side: 2, Line: 52, Word: 0",No data,,,,,,,,,,,,,אכילת,None,No data,
"prs"";","Masekhet: 71034, Page: 012, Side: 2, Line: 52, Word: 1",No data,,,,,,,,,,,,,פרס;,None,No data,
kywN,"Masekhet: 71034, Page: 012, Side: 2, Line: 52, Word: 2",c,,,,,kywn,,,,"when, since",,,,כיון,kywn,conjunction,"when, since"
d)ypsyq,"Masekhet: 71034, Page: 012, Side: 2, Line: 52, Word: 3",c,verb Gt,,,,dy,psq,,,to be cut off,to be defined,to be interposed,,דאיפסיק,psq,conjunction | verb ethpeel,to be cut off | to be defined | to be interposed
byny wbyny,"Masekhet: 71034, Page: 012, Side: 2, Line: 52, Word: 4",a,,,,,byny byny,,,,in the meantime; in the middle,,,,ביני וביני,byny@byny,adverb,in the meantime; in the middle
"""pTwr"";","Masekhet: 71034, Page: 012, Side: 2, Line: 52, Word: 5",No data,,,,,,,,,,,,,פטור;,None,No data,
{{h}}^w^)ty,"Masekhet: 71034, Page: 013, Side: 1, Line: 35, Word: 0",verb G,,,,,ˀty,,,,to come,to occur; w.,: to befall,to be fitting,הואתי,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
lmymr;,"Masekhet: 71034, Page: 013, Side: 1, Line: 35, Word: 1",p02,verb G,,,,l_,ˀmr,,,to say,to command,to think,idiomatic and special usages:,למימר;,)mr,preposition with pronominal suffix | verb peal,to say | to command | to think | idiomatic and special usages:
)hny),"Masekhet: 71034, Page: 013, Side: 1, Line: 35, Word: 2",verb C,,,,,hny,,,,"to profit, to aid someone",w.,: to affect,,אהניא,hny,verb (h)aphel,"to profit, to aid someone | w. | : to affect"
l?y?,"Masekhet: 71034, Page: 013, Side: 1, Line: 35, Word: 3",p02,,,,,l_,,,,"to, for",,,,לי,l_,preposition with pronominal suffix,"to, for"
"""Tbylh""","Masekhet: 71034, Page: 013, Side: 1, Line: 35, Word: 4",No data,,,,,,,,,,,,,טבילה,None,No data,
qmyyt);,"Masekhet: 71034, Page: 013, Side: 1, Line: 35, Word: 5",A,,,,,qdmy,,,,first,,,,קמייתא;,qm),adjective,first
)pylw,"Masekhet: 71034, Page: 013, Side: 1, Line: 38, Word: 0",c,,,,,ˀpylw,,,,"even if , even",,,,אפילו,)plw,conjunction,"even if , even"
Twb),"Masekhet: 71034, Page: 013, Side: 1, Line: 38, Word: 1",noun sg. emphatic,,,,,"ṭwb, ṭwbˀ",,,,"goodness, good things",,,,טובא,Twb),noun sg. emphatic,"goodness, good things"
nmy,"Masekhet: 71034, Page: 013, Side: 1, Line: 38, Word: 2",a,,,,,nmy,,,,also,,,,נמי,nmy,adverb,also
lykwl;,"Masekhet: 71034, Page: 013, Side: 1, Line: 39, Word: 0",verb G,,,,,ˀkl,,,,to eat,to consume,to enjoy the usufruct of something,in idioms,ליכול;,)kl,verb peal,to eat | to consume | to enjoy the usufruct of something | in idioms
"""bnh""","Masekhet: 71034, Page: 013, Side: 1, Line: 42, Word: 0",No data,,,,,,,,,,,,,בנה,None,No data,
)m)y,"Masekhet: 71034, Page: 013, Side: 1, Line: 42, Word: 1",c,,,,,"ˁl mˀ, ˁl mnˀ, ˀmˀy",,,,why?,,,,אמאי,)m)y,conjunction,why?
"""Thwr"";","Masekhet: 71034, Page: 013, Side: 1, Line: 42, Word: 2",No data,,,,,,,,,,,,,טהור;,None,No data,
kywN,"Masekhet: 71034, Page: 013, Side: 1, Line: 42, Word: 3",c,,,,,kywn,,,,"when, since",,,,כיון,kywn,conjunction,"when, since"
"""dynq","Masekhet: 71034, Page: 013, Side: 1, Line: 42, Word: 4",No data,,,,,,,,,,,,,דינק,None,No data,
"xlb""","Masekhet: 71034, Page: 013, Side: 1, Line: 42, Word: 5",No data,,,,,,,,,,,,,חלב,None,No data,
)yTmy,"Masekhet: 71034, Page: 013, Side: 1, Line: 42, Word: 6",verb Dt,,,,,ṭmy,,,,"to be made unclean, defiled",,,,איטמי,Tmy,verb ethpaal,"to be made unclean, defiled"
lyh,"Masekhet: 71034, Page: 013, Side: 1, Line: 42, Word: 7",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
"""mxlb"";","Masekhet: 71034, Page: 013, Side: 1, Line: 42, Word: 8",No data,,,,,,,,,,,,,מחלב;,None,No data,
wky,"Masekhet: 71034, Page: 013, Side: 1, Line: 42, Word: 9",c,c,,,,w_,ky,,,"and, also",when,,,וכי,ky,conjunction | conjunction,"and, also | when"
tym);,"Masekhet: 71034, Page: 013, Side: 1, Line: 43, Word: 0",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,תימא;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
l),"Masekhet: 71034, Page: 013, Side: 1, Line: 43, Word: 1",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
)ytk$r;,"Masekhet: 71034, Page: 013, Side: 1, Line: 43, Word: 2",verb Ct,,,,,kšr,,,,"to become valid, fit",,,,איתכשר;,k$r,verb ettaphal,"to become valid, fit"
)ytk$r,"Masekhet: 71034, Page: 013, Side: 1, Line: 43, Word: 3",verb Ct,,,,,kšr,,,,"to become valid, fit",,,,איתכשר,k$r,verb ettaphal,"to become valid, fit"
"""bTyph","Masekhet: 71034, Page: 013, Side: 1, Line: 43, Word: 4",No data,,,,,,,,,,,,,בטיפה,None,No data,
mlklkt,"Masekhet: 71034, Page: 013, Side: 1, Line: 43, Word: 5",No data,,,,,,,,,,,,,מלכלכת,None,No data,
(l,"Masekhet: 71034, Page: 013, Side: 1, Line: 43, Word: 6",No data,,,,,,,,,,,,,על,None,No data,
py,"Masekhet: 71034, Page: 013, Side: 1, Line: 43, Word: 7",No data,,,,,,,,,,,,,פי,None,No data,
"hdd"";","Masekhet: 71034, Page: 013, Side: 1, Line: 43, Word: 8",No data,,,,,,,,,,,,,הדד;,None,No data,
xd),"Masekhet: 71034, Page: 013, Side: 1, Line: 45, Word: 0",n01,,,,,ḥd,,,,one,,,,חדא,xd,numeral singular absolute or construct,one
dq),"Masekhet: 71034, Page: 013, Side: 1, Line: 45, Word: 1",c,a,,,,dy,qˀ,,,"who,which (relative)",aspectual particle,,,דקא,q),conjunction | adverb,"who,which (relative) | aspectual particle"
xzyn),"Masekhet: 71034, Page: 013, Side: 1, Line: 45, Word: 2",verb G,,,,,ḥzy,,,,to see,(,") to understand, to realize",to visit,חזינא,xzy,verb peal,"to see | ( | ) to understand, to realize | to visit"
lyh,"Masekhet: 71034, Page: 013, Side: 1, Line: 45, Word: 3",p,,,,,l_,,,,"to, for",,,,ליה,l_,preposition,"to, for"
lpwmyh,"Masekhet: 71034, Page: 013, Side: 1, Line: 45, Word: 4",p03,noun sg. emphatic,,,,l_,"pwm, pwmˀ",,,"to, for",mouth,,,לפומיה,pwm),preposition proclitic | noun sg. emphatic,"to, for | mouth"
dynwq),"Masekhet: 71034, Page: 013, Side: 1, Line: 45, Word: 5",p,,,,,dy,,,,"of, genitive particle",,,,דינוקא,d_,preposition,"of, genitive particle"
dyml),"Masekhet: 71034, Page: 013, Side: 1, Line: 45, Word: 6",c,verb G,,,,dy,mly,,,to be filled,to fill something with one's own bulk,to fill something,to be completed,דימלא,mly,conjunction | verb peal,to be filled | to fill something with one's own bulk | to fill something | to be completed
"""xlb"";","Masekhet: 71034, Page: 013, Side: 1, Line: 45, Word: 7",No data,,,,,,,,,,,,,חלב;,None,No data,
m)y,"Masekhet: 71034, Page: 013, Side: 2, Line: 09, Word: 0",P01,,,,,mˀy,,,,what,,,,מאי,m)y,preposition independent,what
"""$l)","Masekhet: 71034, Page: 013, Side: 2, Line: 09, Word: 1",No data,,,,,,,,,,,,,שלא,None,No data,
"brcwN"";","Masekhet: 71034, Page: 013, Side: 2, Line: 09, Word: 2",No data,,,,,,,,,,,,,ברצון;,None,No data,
bstm);,"Masekhet: 71034, Page: 013, Side: 2, Line: 09, Word: 3",p02,noun sg. emphatic,,,,b_,"stm, stmˀ",,,"in, with",unspecified,,,בסתמא;,stm),preposition with pronominal suffix | noun sg. emphatic,"in, with | unspecified"
dd(tyh,"Masekhet: 71034, Page: 013, Side: 2, Line: 09, Word: 4",c,noun sg. emphatic,,,,dy,"dˁt, dˁtˀ",,,"who,which (relative)",knowledge,,,דדעתיה,d(t),conjunction | noun sg. emphatic,"who,which (relative) | knowledge"
"""dtynwq""","Masekhet: 71034, Page: 013, Side: 2, Line: 09, Word: 5",No data,,,,,,,,,,,,,דתינוק,None,No data,
qryb),"Masekhet: 71034, Page: 013, Side: 2, Line: 09, Word: 6",A01,,,,,qryb,,,,near,,,,קריבא,qryb,adjective singular absolute or construct,near
gby,"Masekhet: 71034, Page: 013, Side: 2, Line: 10, Word: 0",p,,,,,"gb, gby",,,,"at the side of, together with",,,,גבי,gby,preposition,"at the side of, together with"
"""xlb"";","Masekhet: 71034, Page: 013, Side: 2, Line: 10, Word: 1",No data,,,,,,,,,,,,,חלב;,None,No data,
wqry,"Masekhet: 71034, Page: 013, Side: 2, Line: 31, Word: 0",c,verb G,,,,w_,qry,,,to call,to read,to cry out,"to proclaim, to declare",וקרי,qry,conjunction | verb peal,"to call | to read | to cry out | to proclaim, to declare"
rb,"Masekhet: 71034, Page: 013, Side: 2, Line: 31, Word: 1",No data,,,,,,,,,,,,,רב,None,No data,
(lyh,"Masekhet: 71034, Page: 013, Side: 2, Line: 32, Word: 0",p02,,,,,ˁl,,,,upon; against; to,,,,עליה,(l,preposition with pronominal suffix,upon; against; to
dr',"Masekhet: 71034, Page: 013, Side: 2, Line: 32, Word: 1",No data,,,,,,,,,,,,,דר',None,No data,
)l(z';,"Masekhet: 71034, Page: 013, Side: 2, Line: 32, Word: 2",No data,,,,,,,,,,,,,אלעז';,None,No data,
Twbyn),"Masekhet: 71034, Page: 013, Side: 2, Line: 32, Word: 3",noun sg. emphatic,,,,,"ṭwbyn, ṭwbynˀ",,,,fortunate person,,,,טובינא,Twbyyn),noun sg. emphatic,fortunate person
dxkymy;,"Masekhet: 71034, Page: 013, Side: 2, Line: 32, Word: 4",c,A05,,,,dy,ḥkym,,,"who,which (relative)",wise,,,דחכימי;,xkym,conjunction | adjective plural determined,"who,which (relative) | wise"
wrb,"Masekhet: 71034, Page: 013, Side: 2, Line: 32, Word: 5",c,noun sg. emphatic,,,,w_,"rb, rbˀ",,,"and, also",chief; teacher,,,ורב,rb,conjunction | noun sg. emphatic,"and, also | chief; teacher"
)x),"Masekhet: 71034, Page: 013, Side: 2, Line: 32, Word: 6",No data,,,,,,,,,,,,,אחא,None,No data,
hwh,"Masekhet: 71034, Page: 013, Side: 2, Line: 32, Word: 7",verb G,,,,,hwy,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוה,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
nydr),"Masekhet: 71034, Page: 013, Side: 2, Line: 32, Word: 8",noun sg. abs. or construct,,,,,"ndr, ndrˀ",,,,vowing,,,,נידרא,nydr),noun sg. abs. or construct,vowing
(lh,"Masekhet: 71034, Page: 013, Side: 2, Line: 32, Word: 9",p02,,,,,ˁl,,,,upon; against; to,,,,עלה,(l,preposition with pronominal suffix,upon; against; to
dbythw;,"Masekhet: 71034, Page: 013, Side: 2, Line: 32, Word: 10",noun sg. emphatic,,,,,"dby_, dbyt, dbytˀ",,,,associate; wife,,,,דביתהו;,dbyt),noun sg. emphatic,associate; wife
)t),"Masekhet: 71034, Page: 013, Side: 2, Line: 33, Word: 0",verb G,,,,,ˀty,,,,to come,to occur; w.,: to befall,to be fitting,אתא,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
lqmyh,"Masekhet: 71034, Page: 013, Side: 2, Line: 33, Word: 1",p02,,,,,lqmy,,,,before,,,,לקמיה,lqmy,preposition with pronominal suffix,before
drb,"Masekhet: 71034, Page: 013, Side: 2, Line: 33, Word: 2",No data,,,,,,,,,,,,,דרב,None,No data,
)$y;,"Masekhet: 71034, Page: 013, Side: 2, Line: 33, Word: 3",No data,,,,,,,,,,,,,אשי;,None,No data,
)'l;,"Masekhet: 71034, Page: 013, Side: 2, Line: 33, Word: 4",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,א'ל;,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
zyl{)},"Masekhet: 71034, Page: 013, Side: 2, Line: 33, Word: 5",verb G,,,,,ˀzl,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",זיל,)zl,verb peal,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
h)ydn),"Masekhet: 71034, Page: 013, Side: 2, Line: 33, Word: 6",a,,,,,hˀydnˀ,,,,now; today,,,,האידנא,h)ydn),adverb,now; today
wt),"Masekhet: 71034, Page: 013, Side: 2, Line: 33, Word: 7",c,verb G,,,,w_,ˀty,,,to come,to occur; w.,: to befall,to be fitting,ותא,)ty,conjunction | verb peal,to come | to occur; w. | : to befall | to be fitting
lmxr;,"Masekhet: 71034, Page: 013, Side: 2, Line: 33, Word: 8",X,,,,,mḥr,,,,tomorrow,,,,למחר;,lmxr,X,tomorrow
+<drb#30#>,"Masekhet: 71034, Page: 013, Side: 2, Line: 33, Word: 9",No data,,,,,,,,,,,,,דרב,None,No data,
l),"Masekhet: 71034, Page: 013, Side: 2, Line: 33, Word: 10",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
m^w^qyM,"Masekhet: 71034, Page: 013, Side: 2, Line: 33, Word: 11",verb C,,,,,qwm,,,,"to make to stand, to position",fig. : to impose,to awaken s.o.,to make a contractual arrangement,מוקים,qwm,verb (h)aphel,"to make to stand, to position | fig. : to impose | to awaken s.o. | to make a contractual arrangement"
)mwr),"Masekhet: 71034, Page: 013, Side: 2, Line: 33, Word: 12",noun sg. emphatic,,,,,"ˀmwr, ˀmwrˀ",,,,speaker; Amora,,,,אמורא,)mwr),noun sg. emphatic,speaker; Amora
(lyh,"Masekhet: 71034, Page: 013, Side: 2, Line: 34, Word: 0",p02,,,,,ˁl,,,,upon; against; to,,,,עליה,(l,preposition with pronominal suffix,upon; against; to
mywm) Tb),"Masekhet: 71034, Page: 013, Side: 2, Line: 34, Word: 1",noun sg. emphatic,,,,,"ywm ṭb, ywmˀ ṭbˀ",,,,holiday,,,,מיומא טבא,ywm)@Tb),noun sg. emphatic,holiday
lxbryh,"Masekhet: 71034, Page: 013, Side: 2, Line: 34, Word: 2",p03,noun sg. emphatic,,,,l_,"ḥbr, ḥbrˀ",,,"to, for",comrade,,,לחבריה,xbr),preposition proclitic | noun sg. emphatic,"to, for | comrade"
m$wM,"Masekhet: 71034, Page: 013, Side: 2, Line: 34, Word: 3",p01,,,,,mšwm,,,,because of,,,,משום,m$wm,preposition independent,because of
"""$ykrwt"";","Masekhet: 71034, Page: 013, Side: 2, Line: 34, Word: 4",No data,,,,,,,,,,,,,שיכרות;,None,No data,
wmr,"Masekhet: 71034, Page: 013, Side: 2, Line: 35, Word: 0",c,noun sg. emphatic,,,,w_,"mr, mrˀ, mˀrˀ",,,"and, also",a type of spade,,,ומר,mr,conjunction | noun sg. emphatic,"and, also | a type of spade"
hw),"Masekhet: 71034, Page: 013, Side: 2, Line: 35, Word: 1",P01,,,,,hwˀ,,,,he,,,,הוא,hw),preposition independent,he
dq),"Masekhet: 71034, Page: 013, Side: 2, Line: 35, Word: 2",c,a,,,,dy,qˀ,,,"who,which (relative)",aspectual particle,,,דקא,q),conjunction | adverb,"who,which (relative) | aspectual particle"
rmy,"Masekhet: 71034, Page: 013, Side: 2, Line: 35, Word: 3",verb G,,,,,rmy,,,,to throw downward,to set something down,fig. (w.,) : to impose something (on someone),רמי,rmy,verb peal,to throw downward | to set something down | fig. (w. | ) : to impose something (on someone)
byh,"Masekhet: 71034, Page: 013, Side: 2, Line: 35, Word: 4",p02,,,,,b_,,,,"in, with",,,,ביה,b_,preposition with pronominal suffix,"in, with"
my);,"Masekhet: 71034, Page: 013, Side: 2, Line: 35, Word: 5",noun pl. emphatic,,,,,"myyn, myˀ",,,,water,,,,מיא;,my),noun pl. emphatic,water
km)N,"Masekhet: 71034, Page: 013, Side: 2, Line: 39, Word: 0",P,,,,,mn,,,,who?,,,,כמאן,m)n,P,who?
)zl),"Masekhet: 71034, Page: 013, Side: 2, Line: 39, Word: 1",verb G,,,,,ˀzl,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",אזלא,)zl,verb peal,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
h),"Masekhet: 71034, Page: 013, Side: 2, Line: 39, Word: 2",P,,,,,hˀ,,,,this (f.),,,,הא,h),P,this (f.)
dtny);,"Masekhet: 71034, Page: 013, Side: 2, Line: 39, Word: 3",c,verb G,,,,dy,tny,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,דתניא;,tny,conjunction | verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
nym),"Masekhet: 71034, Page: 013, Side: 2, Line: 40, Word: 0",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,נימא,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
r',"Masekhet: 71034, Page: 013, Side: 2, Line: 40, Word: 1",No data,,,,,,,,,,,,,ר',None,No data,
ywsy,"Masekhet: 71034, Page: 013, Side: 2, Line: 40, Word: 2",No data,,,,,,,,,,,,,יוסי,None,No data,
br',"Masekhet: 71034, Page: 013, Side: 2, Line: 40, Word: 3",No data,,,,,,,,,,,,,בר',None,No data,
yhwd',"Masekhet: 71034, Page: 013, Side: 2, Line: 40, Word: 4",No data,,,,,,,,,,,,,יהוד',None,No data,
hy),"Masekhet: 71034, Page: 013, Side: 2, Line: 40, Word: 5",P01,,,,,hyˀ,,,,she,,,,היא,hy),preposition independent,she
wl),"Masekhet: 71034, Page: 013, Side: 2, Line: 40, Word: 6",c,a,,,,w_,lˀ,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
rbnN;,"Masekhet: 71034, Page: 013, Side: 2, Line: 40, Word: 7",N,,,,,"rbn, rbnˀ",,,,"lord, master",,,,רבנן;,rbnn,noun,"lord, master"
)pylw,"Masekhet: 71034, Page: 013, Side: 2, Line: 40, Word: 8",c,,,,,ˀpylw,,,,"even if , even",,,,אפילו,)plw,conjunction,"even if , even"
tym',"Masekhet: 71034, Page: 013, Side: 2, Line: 40, Word: 9",verb G,,,,,ˀmr,,,,to say,to command,to think,idiomatic and special usages:,תימ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
rbnN;,"Masekhet: 71034, Page: 013, Side: 2, Line: 41, Word: 0",N,,,,,"rbn, rbnˀ",,,,"lord, master",,,,רבנן;,rbnn,noun,"lord, master"
$ny,"Masekhet: 71034, Page: 013, Side: 2, Line: 41, Word: 1",verb G,,,,,šny,,,,to be different,to go away,,,שני,$ny,verb peal,to be different | to go away
hk);,"Masekhet: 71034, Page: 013, Side: 2, Line: 41, Word: 2",a,,,,,hkh,,,,here,,,,הכא;,hk),adverb,here
dzyl,"Masekhet: 71034, Page: 013, Side: 2, Line: 41, Word: 3",c,verb G,,,,dy,ˀzl,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",דזיל,)zl,conjunction | verb peal,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
qry,"Masekhet: 71034, Page: 013, Side: 2, Line: 41, Word: 4",verb G,,,,,qry,,,,to call,to read,to cry out,"to proclaim, to declare",קרי,qry,verb peal,"to call | to read | to cry out | to proclaim, to declare"
by rb,"Masekhet: 71034, Page: 013, Side: 2, Line: 41, Word: 5",noun sg. abs. or construct,,,,,"by rb, by rby, by rbnn",,,,academy,,,,בי רב,by@rb,noun sg. abs. or construct,academy
hw);,"Masekhet: 71034, Page: 013, Side: 2, Line: 41, Word: 6",P01,,,,,hwˀ,,,,he,,,,הוא;,hw),preposition independent,he
wh),"Masekhet: 71034, Page: 013, Side: 2, Line: 41, Word: 7",c,I,,,,w_,hˀ,,,"and, also",here! look!,,,והא,h),conjunction | interjection,"and, also | here! look!"
rb,"Masekhet: 71034, Page: 013, Side: 2, Line: 41, Word: 8",No data,,,,,,,,,,,,,רב,None,No data,
l),"Masekhet: 71034, Page: 013, Side: 2, Line: 41, Word: 9",a,,,,,lˀ,,,,"no, not",,,,לא,l),adverb,"no, not"
mwqyM,"Masekhet: 71034, Page: 013, Side: 2, Line: 41, Word: 10",verb C,,,,,qwm,,,,"to make to stand, to position",fig. : to impose,to awaken s.o.,to make a contractual arrangement,מוקים,qwm,verb (h)aphel,"to make to stand, to position | fig. : to impose | to awaken s.o. | to make a contractual arrangement"
)mwr),"Masekhet: 71034, Page: 013, Side: 2, Line: 41, Word: 11",noun sg. emphatic,,,,,"ˀmwr, ˀmwrˀ",,,,speaker; Amora,,,,אמורא,)mwr),noun sg. emphatic,speaker; Amora
mywm) Tb),"Masekhet: 71034, Page: 013, Side: 2, Line: 42, Word: 0",noun sg. emphatic,,,,,"ywm ṭb, ywmˀ ṭbˀ",,,,holiday,,,,מיומא טבא,ywm)@Tb),noun sg. emphatic,holiday
lxbryh,"Masekhet: 71034, Page: 013, Side: 2, Line: 42, Word: 1",p03,noun sg. emphatic,,,,l_,"ḥbr, ḥbrˀ",,,"to, for",comrade,,,לחבריה,xbr),preposition proclitic | noun sg. emphatic,"to, for | comrade"
m$wM,"Masekhet: 71034, Page: 013, Side: 2, Line: 42, Word: 2",p01,,,,,mšwm,,,,because of,,,,משום,m$wm,preposition independent,because of
"""$krwt"";","Masekhet: 71034, Page: 013, Side: 2, Line: 42, Word: 3",No data,,,,,,,,,,,,,שכרות;,None,No data,
$ny,"Masekhet: 71034, Page: 013, Side: 2, Line: 42, Word: 4",verb G,,,,,šny,,,,to be different,to go away,,,שני,$ny,verb peal,to be different | to go away
rb,"Masekhet: 71034, Page: 013, Side: 2, Line: 42, Word: 5",No data,,,,,,,,,,,,,רב,None,No data,
d)wry,"Masekhet: 71034, Page: 013, Side: 2, Line: 42, Word: 6",c,verb C,,,,dy,yry,,,to teach,to make a legal decision,,,דאורי,yry,conjunction | verb (h)aphel,to teach | to make a legal decision
mw?r?y;,"Masekhet: 71034, Page: 013, Side: 2, Line: 42, Word: 7",verb C,,,,,yry,,,,to teach,to make a legal decision,,,מורי;,yry,verb (h)aphel,to teach | to make a legal decision
wnwqM,"Masekhet: 71034, Page: 013, Side: 2, Line: 42, Word: 8",c,verb C,,,,w_,qwm,,,"to make to stand, to position",fig. : to impose,to awaken s.o.,to make a contractual arrangement,ונוקם,qwm,conjunction | verb (h)aphel,"to make to stand, to position | fig. : to impose | to awaken s.o. | to make a contractual arrangement"
wl),"Masekhet: 71034, Page: 013, Side: 2, Line: 42, Word: 9",c,a,,,,w_,lˀ,,,"and, also","no, not",,,ולא,l),conjunction | adverb,"and, also | no, not"
lwry;,"Masekhet: 71034, Page: 013, Side: 2, Line: 42, Word: 10",verb C,,,,,yry,,,,to teach,to make a legal decision,,,לורי;,yry,verb (h)aphel,to teach | to make a legal decision
