scroll_name,column,line,emphatic_ratio,absolute_ratio,function_words_ratio,lexical_diversity,verb_ratio,passive_voice_ratio,plural_ratio,line_length,avg_word_len,v_then_noun_ratio,v_then_prep_ratio
1QapGen_Genesis_Apocryphon,19,22,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,9.0,5.3333,0.0,0.0
1QapGen_Genesis_Apocryphon,19,23,0.0,0.0,0.0,0.1667,0.1667,0.1667,0.0,12.0,4.0833,0.0,0.0
1QapGen_Genesis_Apocryphon,19,24,0.0,0.0,0.0,0.125,0.0,0.0,0.0,16.0,4.9375,0.0,0.0
1QapGen_Genesis_Apocryphon,19,25,0.0,0.0,0.0,0.3,0.0,0.0,0.0,10.0,8.7,0.0,0.0
1QapGen_Genesis_Apocryphon,19,26,0.0,0.0,0.0,0.0714,0.2857,0.2857,0.0,14.0,5.2857,0.0,0.0
1QapGen_Genesis_Apocryphon,19,27,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,6.0,5.5,0.0,0.0
1QapGen_Genesis_Apocryphon,20,01,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,20,02,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,9.0,4.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,20,03,0.0,0.0,0.0,0.1579,0.0,0.0,0.0,19.0,4.1053,0.0,0.0
1QapGen_Genesis_Apocryphon,20,04,0.0,0.0,0.0,0.1176,0.0,0.0,0.0,17.0,4.0588,0.0,0.0
1QapGen_Genesis_Apocryphon,20,05,0.0,0.0,0.0,0.1765,0.0,0.0,0.0,17.0,5.0,0.0,0.0
1QapGen_Genesis_Apocryphon,20,06,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,18.0,3.7222,0.0,0.0
1QapGen_Genesis_Apocryphon,20,07,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,18.0,4.5,0.0,0.0
1QapGen_Genesis_Apocryphon,20,08,0.0,0.0,0.0,0.1765,0.0,0.0,0.0,17.0,3.8824,0.0,0.0
1QapGen_Genesis_Apocryphon,20,09,0.0,0.0,0.0,0.3571,0.1429,0.1429,0.0,14.0,4.4286,0.0,0.0
1QapGen_Genesis_Apocryphon,20,10,0.0,0.0,0.0,0.25,0.0,0.0,0.0,16.0,4.0625,0.0,0.0
1QapGen_Genesis_Apocryphon,20,11,0.0,0.0,0.0,0.1333,0.0,0.0,0.0,15.0,3.6,0.0,0.0
1QapGen_Genesis_Apocryphon,20,12,0.0,0.0,0.0,0.4,0.0,0.0,0.0,15.0,4.4667,0.0,0.0
1QapGen_Genesis_Apocryphon,20,13,0.0,0.0,0.0,0.25,0.0625,0.0,0.0,16.0,4.0625,0.0,0.0
1QapGen_Genesis_Apocryphon,20,14,0.0,0.0,0.0,0.1053,0.1579,0.1053,0.0,19.0,3.5263,0.0,0.0
1QapGen_Genesis_Apocryphon,20,15,0.0,0.0,0.0,0.2353,0.1176,0.0,0.0,17.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,20,16,0.0,0.0,0.0,0.25,0.0,0.0,0.0,16.0,3.875,0.0,0.0
1QapGen_Genesis_Apocryphon,20,17,0.0,0.0,0.0,0.25,0.125,0.0,0.0,16.0,3.6875,0.0,0.0
1QapGen_Genesis_Apocryphon,20,18,0.0,0.0,0.0,0.3333,0.2667,0.2667,0.0,15.0,4.4,0.0,0.0
1QapGen_Genesis_Apocryphon,20,19,0.0,0.0,0.0,0.1176,0.0,0.0,0.0,17.0,4.4706,0.0,0.0
1QapGen_Genesis_Apocryphon,20,20,0.0,0.0,0.0,0.2,0.2667,0.2667,0.0,15.0,4.3333,0.0,0.0
1QapGen_Genesis_Apocryphon,20,21,0.0,0.0,0.0,0.25,0.0,0.0,0.0,12.0,3.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,20,22,0.0,0.0,0.0,0.2105,0.2105,0.2105,0.0,19.0,4.2105,0.0,0.0
1QapGen_Genesis_Apocryphon,20,23,0.0,0.0,0.0,0.2667,0.0,0.0,0.0,15.0,4.2667,0.0,0.0
1QapGen_Genesis_Apocryphon,20,24,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,12.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,20,25,0.0,0.0,0.0,0.0667,0.1333,0.0667,0.0,15.0,4.9333,0.0,0.0
1QapGen_Genesis_Apocryphon,20,26,0.0,0.0,0.0,0.1818,0.0455,0.0,0.0,22.0,4.6364,0.0,0.0
1QapGen_Genesis_Apocryphon,20,27,0.0,0.0,0.0,0.1765,0.0,0.0,0.0,17.0,4.2941,0.0,0.0
1QapGen_Genesis_Apocryphon,20,28,0.0,0.0,0.0,0.2,0.0,0.0,0.0,20.0,4.75,0.0,0.0
1QapGen_Genesis_Apocryphon,20,29,0.0,0.0,0.0,0.4,0.2667,0.2667,0.0,15.0,5.6,0.0,0.0
1QapGen_Genesis_Apocryphon,20,30,0.0,0.0,0.0,0.125,0.0,0.0,0.0,16.0,5.0625,0.0,0.0
1QapGen_Genesis_Apocryphon,20,31,0.0,0.0,0.0,0.2667,0.0,0.0,0.0,15.0,4.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,20,32,0.0,0.0,0.0,0.125,0.0,0.0,0.0,16.0,5.5625,0.0,0.0
1QapGen_Genesis_Apocryphon,20,33,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,14.0,5.0,0.0,0.0
1QapGen_Genesis_Apocryphon,20,34,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,18.0,3.8889,0.0,0.0
1QapGen_Genesis_Apocryphon,21,01,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,15.0,4.0667,0.0,0.0
1QapGen_Genesis_Apocryphon,21,02,0.0,0.0,0.0,0.4,0.0,0.0,0.0,15.0,4.5333,0.0,0.0
1QapGen_Genesis_Apocryphon,21,03,0.0,0.0,0.0,0.1111,0.2222,0.0556,0.0,18.0,3.5556,0.0,0.0
1QapGen_Genesis_Apocryphon,21,04,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4.0,3.5,0.0,0.0
1QapGen_Genesis_Apocryphon,21,05,0.0,0.0,0.0,0.25,0.0,0.0,0.0,16.0,4.0625,0.0,0.0
1QapGen_Genesis_Apocryphon,21,06,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,18.0,3.3889,0.0,0.0
1QapGen_Genesis_Apocryphon,21,07,0.0,0.0,0.0,0.2353,0.0,0.0,0.0,17.0,3.5882,0.0,0.0
1QapGen_Genesis_Apocryphon,21,08,0.0,0.0,0.0,0.2,0.1333,0.1333,0.0,15.0,3.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,21,09,0.0,0.0,0.0,0.3571,0.3571,0.2857,0.0,14.0,4.6429,0.0,0.0
1QapGen_Genesis_Apocryphon,21,10,0.0,0.0,0.0,0.1875,0.125,0.125,0.0,16.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,21,11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,20.0,3.3,0.0,0.0
1QapGen_Genesis_Apocryphon,21,12,0.0,0.0,0.0,0.1176,0.0,0.0,0.0,17.0,3.7647,0.0,0.0
1QapGen_Genesis_Apocryphon,21,13,0.0,0.0,0.0,0.2353,0.3529,0.2353,0.0,17.0,3.8235,0.0,0.0
1QapGen_Genesis_Apocryphon,21,14,0.0,0.0,0.0,0.2143,0.1429,0.1429,0.0,14.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,21,15,0.0,0.0,0.0,0.25,0.125,0.125,0.0,16.0,3.9375,0.0,0.0
1QapGen_Genesis_Apocryphon,21,16,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,18.0,3.8889,0.0,0.0
1QapGen_Genesis_Apocryphon,21,17,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,18.0,3.6111,0.0,0.0
1QapGen_Genesis_Apocryphon,21,18,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,18.0,3.5556,0.0,0.0
1QapGen_Genesis_Apocryphon,21,19,0.0,0.0,0.0,0.4,0.1333,0.0667,0.0,15.0,4.6,0.0,0.0
1QapGen_Genesis_Apocryphon,21,20,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,15.0,4.5333,0.0,0.0
1QapGen_Genesis_Apocryphon,21,21,0.0,0.0,0.0,0.2,0.0,0.0,0.0,15.0,4.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,21,22,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4.0,3.75,0.0,0.0
1QapGen_Genesis_Apocryphon,21,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,21,24,0.0,0.0,0.0,0.1176,0.0588,0.0,0.0,17.0,3.5294,0.0,0.0
1QapGen_Genesis_Apocryphon,21,25,0.0,0.0,0.0,0.1176,0.2353,0.2353,0.0,17.0,3.7647,0.0,0.0
1QapGen_Genesis_Apocryphon,21,26,0.0,0.0,0.0,0.2143,0.0,0.0,0.0,14.0,4.8571,0.0,0.0
1QapGen_Genesis_Apocryphon,21,27,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,14.0,4.7143,0.0,0.0
1QapGen_Genesis_Apocryphon,21,28,0.0,0.0,0.0,0.2667,0.0,0.0,0.0,15.0,4.4,0.0,0.0
1QapGen_Genesis_Apocryphon,21,29,0.0,0.0,0.0,0.2143,0.0,0.0,0.0,14.0,5.3571,0.0,0.0
1QapGen_Genesis_Apocryphon,21,30,0.0,0.0,0.0,0.375,0.25,0.125,0.0,8.0,6.125,0.0,0.0
1QapGen_Genesis_Apocryphon,21,31,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,14.0,4.7857,0.0,0.0
1QapGen_Genesis_Apocryphon,21,32,0.0,0.0,0.0,0.2667,0.0,0.0,0.0,15.0,6.2,0.0,0.0
1QapGen_Genesis_Apocryphon,21,33,0.0,0.0,0.0,0.1818,0.0,0.0,0.0,11.0,5.9091,0.0,0.0
1QapGen_Genesis_Apocryphon,21,34,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,9.0,6.0,0.0,0.0
1QapGen_Genesis_Apocryphon,22,01,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,14.0,3.5,0.0,0.0
1QapGen_Genesis_Apocryphon,22,02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.2857,0.0,0.0
1QapGen_Genesis_Apocryphon,22,03,0.0,0.0,0.0,0.2308,0.0,0.0,0.0,13.0,3.7692,0.0,0.0
1QapGen_Genesis_Apocryphon,22,04,0.0,0.0,0.0,0.4545,0.0,0.0,0.0,11.0,5.0,0.0,0.0
1QapGen_Genesis_Apocryphon,22,05,0.0,0.0,0.0,0.2727,0.3636,0.3636,0.0,11.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,22,06,0.0,0.0,0.0,0.2,0.0,0.0,0.0,10.0,4.9,0.0,0.0
1QapGen_Genesis_Apocryphon,22,07,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,12.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,22,08,0.0,0.0,0.0,0.3636,0.0,0.0,0.0,11.0,4.3636,0.0,0.0
1QapGen_Genesis_Apocryphon,22,09,0.0,0.0,0.0,0.3636,0.0,0.0,0.0,11.0,5.0,0.0,0.0
1QapGen_Genesis_Apocryphon,22,10,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,13.0,3.6154,0.0,0.0
1QapGen_Genesis_Apocryphon,22,11,0.0,0.0,0.0,0.1538,0.0,0.0,0.0,13.0,3.8462,0.0,0.0
1QapGen_Genesis_Apocryphon,22,12,0.0,0.0,0.0,0.0833,0.3333,0.1667,0.0,12.0,3.6667,0.0,0.0
1QapGen_Genesis_Apocryphon,22,13,0.0,0.0,0.0,0.3636,0.0,0.0,0.0,11.0,4.2727,0.0,0.0
1QapGen_Genesis_Apocryphon,22,14,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10.0,4.6,0.0,0.0
1QapGen_Genesis_Apocryphon,22,15,0.0,0.0,0.0,0.3077,0.0,0.0,0.0,13.0,3.8462,0.0,0.0
1QapGen_Genesis_Apocryphon,22,16,0.0,0.0,0.0,0.25,0.0,0.0,0.0,12.0,4.0833,0.0,0.0
1QapGen_Genesis_Apocryphon,22,17,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,14.0,3.7143,0.0,0.0
1QapGen_Genesis_Apocryphon,22,18,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10.0,3.7,0.0,0.0
1QapGen_Genesis_Apocryphon,22,19,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,15.0,3.2667,0.0,0.0
1QapGen_Genesis_Apocryphon,22,20,0.0,0.0,0.0,0.0,0.7273,0.4545,0.0,11.0,3.9091,0.0,0.0
1QapGen_Genesis_Apocryphon,22,21,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,14.0,3.3571,0.0,0.0
1QapGen_Genesis_Apocryphon,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.125,0.0,0.0
1QapGen_Genesis_Apocryphon,22,23,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,13.0,4.0,0.0,0.0
1QapGen_Genesis_Apocryphon,22,24,0.0,0.0,0.0,0.25,0.1667,0.0833,0.0,12.0,4.4167,0.0,0.0
1QapGen_Genesis_Apocryphon,22,25,0.0,0.0,0.0,0.1538,0.0,0.0,0.0,13.0,3.4615,0.0,0.0
1QapGen_Genesis_Apocryphon,22,26,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,4.3333,0.0,0.0
1QapGen_Genesis_Apocryphon,22,27,0.0,0.0,0.0,0.1667,0.1667,0.1667,0.0,12.0,4.25,0.0,0.0
1QapGen_Genesis_Apocryphon,22,28,0.0,0.0,0.0,0.1538,0.0769,0.0,0.0,13.0,3.6923,0.0,0.0
1QapGen_Genesis_Apocryphon,22,29,0.0,0.0,0.0,0.1765,0.2353,0.1765,0.0,17.0,3.1765,0.0,0.0
1QapGen_Genesis_Apocryphon,22,30,0.0,0.0,0.0,0.2,0.0,0.0,0.0,15.0,3.2,0.0,0.0
1QapGen_Genesis_Apocryphon,22,31,0.0,0.0,0.0,0.1818,0.0,0.0,0.0,11.0,4.3636,0.0,0.0
1QapGen_Genesis_Apocryphon,22,32,0.0,0.0,0.0,0.2308,0.0,0.0,0.0,13.0,3.6154,0.0,0.0
1QapGen_Genesis_Apocryphon,22,33,0.0,0.0,0.0,0.1429,0.2143,0.0,0.0,14.0,3.7857,0.0,0.0
1QapGen_Genesis_Apocryphon,22,34,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,14.0,3.8571,0.0,0.0
